时间(s),摆角(°),摆速(°/s),飞轮角(°),飞轮速(°/s),电机1(RPM),电机2(RPM),倒立误差(°),系统能量(J),是否平衡,控制模式
23.361,264.617,174.000,125.969,-224.400,192.000,-240.000,84.617,-0.004,0,能量启摆
23.381,272.637,417.600,121.113,-252.600,-264.000,336.000,92.637,-0.003,0,能量启摆
23.400,276.965,-85.200,116.477,89.400,-264.000,336.000,96.965,-0.004,0,能量启摆
23.420,274.592,-174.600,119.421,256.800,-264.000,336.000,94.592,-0.004,0,能量启摆
23.439,267.539,-455.400,126.167,379.800,192.000,-240.000,87.539,-0.003,0,能量启摆
23.460,260.376,49.800,132.803,-55.200,192.000,-240.000,80.376,-0.005,0,能量启摆
23.480,261.343,71.400,131.792,-86.400,192.000,-240.000,81.343,-0.005,0,能量启摆
23.500,263.606,154.800,128.716,-220.200,192.000,-240.000,83.606,-0.004,0,能量启摆
23.520,271.274,449.400,123.794,-244.800,-264.000,336.000,91.274,-0.003,0,能量启摆
23.540,275.889,-88.200,121.267,87.600,-264.000,336.000,95.889,-0.004,0,能量启摆
23.559,273.406,-180.600,124.299,211.800,-264.000,336.000,93.406,-0.004,0,能量启摆
23.579,266.572,-433.800,130.166,349.200,192.000,-240.000,86.572,-0.003,0,能量启摆
23.599,259.915,52.200,135.066,-29.400,192.000,-240.000,79.915,-0.005,0,能量启摆
23.620,260.859,65.400,134.055,-87.000,192.000,-240.000,80.859,-0.005,0,能量启摆
23.639,262.925,146.400,131.287,-171.600,192.000,-240.000,82.925,-0.004,0,能量启摆
23.659,269.583,482.400,126.760,-264.000,192.000,-240.000,89.583,-0.003,0,能量启摆
23.680,277.559,336.000,121.509,-308.400,-264.000,336.000,97.559,-0.003,0,能量启摆
23.700,281.755,-40.200,116.521,47.400,-264.000,336.000,101.755,-0.003,0,能量启摆
23.719,279.954,-142.800,118.279,145.800,-264.000,336.000,99.954,-0.003,0,能量启摆
23.740,274.614,-357.000,124.014,359.400,-264.000,336.000,94.614,-0.003,0,能量启摆
23.760,265.825,-459.600,132.935,580.800,192.000,-240.000,85.825,-0.003,0,能量启摆
23.780,258.398,4.200,144.250,16.800,192.000,-240.000,78.398,-0.005,0,能量启摆
23.799,259.058,42.600,143.811,-52.800,192.000,-240.000,79.058,-0.005,0,能量启摆
23.820,260.706,115.800,141.570,-152.400,192.000,-240.000,80.706,-0.005,0,能量启摆
23.840,264.441,337.800,137.395,-244.800,192.000,-240.000,84.441,-0.004,0,能量启摆
23.860,273.955,448.200,131.880,-299.400,-264.000,336.000,93.955,-0.003,0,能量启摆
23.880,278.438,-73.800,127.156,57.000,-264.000,336.000,98.438,-0.003,0,能量启摆
23.900,276.240,-153.000,129.375,229.800,-264.000,336.000,96.240,-0.004,0,能量启摆
23.920,270.461,-433.800,135.769,363.000,-264.000,336.000,90.461,-0.003,0,能量启摆
23.940,260.178,-582.000,145.591,658.800,192.000,-240.000,80.178,-0.003,0,能量启摆
23.960,251.785,-90.000,156.885,96.600,192.000,-240.000,71.785,-0.005,0,能量启摆
23.980,252.202,45.000,156.533,-52.200,192.000,-240.000,72.202,-0.005,0,能量启摆
24.000,253.960,116.400,154.138,-172.200,192.000,-240.000,73.960,-0.005,0,能量启摆
24.020,258.201,334.200,149.590,-276.600,192.000,-240.000,78.201,-0.004,0,能量启摆
24.040,265.430,415.200,143.899,-319.200,192.000,-240.000,85.430,-0.003,0,能量启摆
24.060,274.329,406.200,135.352,-604.800,-264.000,336.000,94.329,-0.003,0,能量启摆
24.080,280.217,-45.000,125.156,73.200,-264.000,336.000,100.217,-0.003,0,能量启摆
24.100,278.547,-124.200,126.760,159.000,-264.000,336.000,98.547,-0.003,0,能量启摆
24.120,274.329,-302.400,133.022,412.200,-264.000,336.000,94.329,-0.003,0,能量启摆
24.140,265.759,-493.200,144.712,844.800,192.000,-240.000,85.759,-0.003,0,能量启摆
24.160,258.311,27.600,154.666,-14.400,192.000,-240.000,78.311,-0.005,0,能量启摆
24.180,258.970,57.600,153.677,-86.400,192.000,-240.000,78.970,-0.005,0,能量启摆
24.200,260.618,105.600,150.623,-195.600,192.000,-240.000,80.618,-0.005,0,能量启摆
24.220,263.914,283.200,145.920,-261.000,192.000,-240.000,83.914,-0.004,0,能量启摆
24.240,273.208,474.600,139.482,-372.600,-264.000,336.000,93.208,-0.002,0,能量启摆
24.260,278.020,-74.400,133.330,49.800,-264.000,336.000,98.020,-0.004,0,能量启摆
24.279,276.064,-124.200,135.396,195.600,-264.000,336.000,96.064,-0.004,0,能量启摆
24.300,271.121,-385.200,142.295,445.800,-264.000,336.000,91.121,-0.003,0,能量启摆
24.320,261.299,-575.400,153.875,498.000,192.000,-240.000,81.299,-0.003,0,能量启摆
24.340,253.718,-29.400,161.279,84.000,192.000,-240.000,73.718,-0.005,0,能量启摆
24.359,254.136,51.600,160.840,-49.800,192.000,-240.000,74.136,-0.005,0,能量启摆
24.380,255.784,99.000,158.357,-175.200,192.000,-240.000,75.784,-0.005,0,能量启摆
24.400,259.036,264.000,153.831,-283.200,192.000,-240.000,79.036,-0.004,0,能量启摆
24.419,266.045,426.000,147.964,-318.000,192.000,-240.000,86.045,-0.003,0,能量启摆
24.440,275.251,404.400,138.889,-540.000,-264.000,336.000,95.251,-0.003,0,能量启摆
24.460,280.459,-25.800,129.858,64.200,-264.000,336.000,100.459,-0.003,0,能量启摆
24.480,278.767,-141.000,131.440,153.000,-264.000,336.000,98.767,-0.003,0,能量启摆
24.500,274.636,-281.400,137.021,423.000,-264.000,336.000,94.636,-0.003,0,能量启摆
24.520,266.243,-465.600,149.897,879.000,192.000,-240.000,86.243,-0.003,0,能量启摆
24.540,258.838,-1.200,160.686,-24.600,-0.000,0.000,78.838,-0.005,0,能量启摆
24.560,258.948,-6.000,160.532,5.400,192.000,-240.000,78.948,-0.005,0,能量启摆
24.580,259.277,38.400,159.983,-87.000,192.000,-240.000,79.277,-0.005,0,能量启摆
24.600,260.859,111.000,156.709,-205.200,192.000,-240.000,80.859,-0.005,0,能量启摆
24.620,263.826,244.800,151.392,-298.800,192.000,-240.000,83.826,-0.004,0,能量启摆
24.639,272.791,495.600,144.668,-417.000,-264.000,336.000,92.791,-0.002,0,能量启摆
24.660,277.844,-67.200,138.098,47.400,-264.000,336.000,97.844,-0.004,0,能量启摆
24.680,275.977,-144.600,140.273,207.600,-264.000,336.000,95.977,-0.004,0,能量启摆
24.700,271.670,-297.600,147.458,510.600,-264.000,336.000,91.670,-0.003,0,能量启摆
24.720,263.760,-516.600,159.851,594.600,192.000,-240.000,83.760,-0.003,0,能量启摆
24.740,257.476,10.200,171.497,198.000,192.000,-240.000,77.476,-0.005,0,能量启摆
24.760,258.003,47.400,170.881,-66.000,192.000,-240.000,78.003,-0.005,0,能量启摆
24.780,259.431,84.600,168.025,-193.800,192.000,-240.000,79.431,-0.005,0,能量启摆
24.800,261.409,113.400,163.784,-243.600,192.000,-240.000,81.409,-0.005,0,能量启摆
24.820,264.529,250.200,157.786,-405.600,192.000,-240.000,84.529,-0.004,0,能量启摆
24.840,272.637,447.000,147.722,-570.000,-264.000,336.000,92.637,-0.003,0,能量启摆
24.860,277.822,-42.600,138.823,45.000,-264.000,336.000,97.822,-0.004,0,能量启摆
24.880,276.899,-61.800,140.120,112.800,-264.000,336.000,96.899,-0.004,0,能量启摆
24.900,274.636,-161.400,145.042,361.800,-264.000,336.000,94.636,-0.004,0,能量启摆
24.920,269.934,-303.000,155.918,719.400,192.000,-240.000,89.934,-0.004,0,能量启摆
24.940,265.496,0.000,168.926,-63.000,57.600,-72.000,85.496,-0.004,0,能量启摆
24.960,265.562,0.000,168.618,0.000,57.600,-72.000,85.562,-0.004,0,能量启摆
24.980,265.649,10.200,168.289,-23.400,192.000,-240.000,85.649,-0.004,0,能量启摆
25.000,266.309,73.200,166.531,-175.800,192.000,-240.000,86.309,-0.004,0,能量启摆
25.020,268.220,123.600,162.554,-242.400,192.000,-240.000,88.220,-0.004,0,能量启摆
25.040,270.967,153.600,156.335,-343.800,-264.000,336.000,90.967,-0.004,0,能量启摆
25.060,272.395,-30.600,151.414,53.400,-264.000,336.000,92.395,-0.004,0,能量启摆
25.080,271.516,-78.600,154.072,217.200,-264.000,336.000,91.516,-0.004,0,能量启摆
25.100,269.077,-162.000,161.301,501.600,192.000,-240.000,89.077,-0.004,0,能量启摆
25.120,267.253,13.200,168.003,-57.000,192.000,-240.000,87.253,-0.004,0,能量启摆
25.140,267.781,35.400,166.575,-116.400,192.000,-240.000,87.781,-0.004,0,能量启摆
25.160,269.121,91.200,163.499,-189.000,192.000,-240.000,89.121,-0.004,0,能量启摆
25.180,271.143,104.400,158.379,-306.000,-264.000,336.000,91.143,-0.004,0,能量启摆
25.200,272.000,-36.000,154.775,63.600,-264.000,336.000,92.000,-0.004,0,能量启摆
25.220,271.143,-69.600,157.500,225.000,-264.000,336.000,91.143,-0.004,0,能量启摆
25.239,268.879,-128.400,164.509,442.200,192.000,-240.000,88.879,-0.004,0,能量启摆
25.259,267.495,16.200,168.486,-46.800,192.000,-240.000,87.495,-0.004,0,能量启摆
25.280,268.022,31.800,166.948,-122.400,192.000,-240.000,88.022,-0.004,0,能量启摆
25.300,269.319,81.000,163.982,-173.400,192.000,-240.000,89.319,-0.004,0,能量启摆
25.319,271.033,85.200,159.368,-289.800,-264.000,336.000,91.033,-0.004,0,能量启摆
25.340,271.714,-24.600,156.533,76.800,-264.000,336.000,91.714,-0.004,0,能量启摆
25.360,270.879,-66.000,159.434,238.800,-264.000,336.000,90.879,-0.004,0,能量启摆
25.380,269.099,-94.200,166.267,332.400,192.000,-240.000,89.099,-0.004,0,能量启摆
25.400,268.044,12.000,169.937,-37.800,192.000,-240.000,88.044,-0.004,0,能量启摆
25.420,268.418,16.800,168.860,-88.800,192.000,-240.000,88.418,-0.004,0,能量启摆
25.440,269.099,48.600,166.069,-157.200,192.000,-240.000,89.099,-0.004,0,能量启摆
25.460,270.198,49.200,162.224,-229.200,0.000,-0.000,90.198,-0.004,0,能量启摆
25.480,270.967,0.600,158.313,-66.000,79.200,-100.800,90.967,-0.004,0,能量启摆
25.500,271.274,23.400,156.797,-101.400,-264.000,336.000,91.274,-0.004,0,能量启摆
25.520,271.384,-29.400,155.984,59.400,-264.000,336.000,91.384,-0.004,0,能量启摆
25.540,270.637,-47.400,158.665,224.400,-264.000,336.000,90.637,-0.004,0,能量启摆
25.560,269.297,-79.800,165.498,382.200,192.000,-240.000,89.297,-0.004,0,能量启摆
25.580,268.528,21.600,169.277,-53.400,192.000,-240.000,88.528,-0.004,0,能量启摆
25.600,268.967,23.400,167.871,-121.800,192.000,-240.000,88.967,-0.004,0,能量启摆
25.619,269.692,37.200,164.883,-177.600,0.000,-0.000,89.692,-0.004,0,能量启摆
25.639,270.242,12.000,162.554,-12.000,0.000,-0.000,90.242,-0.004,0,能量启摆
25.659,270.330,0.600,162.202,-11.400,79.200,-100.800,90.330,-0.004,0,能量启摆
25.679,270.461,21.600,161.257,-99.000,0.000,-0.000,90.461,-0.004,0,能量启摆
25.700,270.703,0.600,159.807,-40.200,79.200,-100.800,90.703,-0.004,0,能量启摆
25.720,270.923,12.600,158.643,-97.800,0.000,-0.000,90.923,-0.004,0,能量启摆
25.740,271.252,4.800,157.170,-40.800,0.000,-0.000,91.252,-0.004,0,能量启摆
25.760,271.384,10.800,156.555,-23.400,0.000,-0.000,91.384,-0.004,0,能量启摆
25.780,271.472,0.600,156.182,-22.200,79.200,-100.800,91.472,-0.004,0,能量启摆
25.800,271.648,6.600,155.347,-76.800,0.000,-0.000,91.648,-0.004,0,能量启摆
25.820,271.978,6.000,153.567,-55.200,0.000,-0.000,91.978,-0.004,0,能量启摆
25.840,272.131,10.800,152.622,-37.200,-264.000,336.000,92.131,-0.004,0,能量启摆
25.860,271.912,-35.400,152.732,63.600,-264.000,336.000,91.912,-0.004,0,能量启摆
25.880,271.143,-57.000,155.742,240.000,-264.000,336.000,91.143,-0.004,0,能量启摆
25.899,269.714,-87.600,163.630,551.400,192.000,-240.000,89.714,-0.004,0,能量启摆
25.919,268.835,17.400,168.794,-48.000,192.000,-240.000,88.835,-0.004,0,能量启摆
25.940,269.341,24.600,167.300,-123.000,192.000,-240.000,89.341,-0.004,0,能量启摆
25.960,270.154,48.600,164.224,-178.200,0.000,-0.000,90.154,-0.004,0,能量启摆
25.980,270.703,5.400,161.477,-12.000,0.000,-0.000,90.703,-0.004,0,能量启摆
26.000,270.769,0.000,161.016,-17.400,79.200,-100.800,90.769,-0.004,0,能量启摆
26.020,270.923,11.400,160.005,-112.800,0.000,-0.000,90.923,-0.004,0,能量启摆
26.040,271.165,10.200,158.335,-30.000,0.000,-0.000,91.165,-0.004,0,能量启摆
26.060,271.252,0.000,157.786,-19.200,79.200,-100.800,91.252,-0.004,0,能量启摆
26.080,271.450,22.800,156.841,-91.200,-264.000,336.000,91.450,-0.004,0,能量启摆
26.100,271.450,-40.200,156.401,82.800,-264.000,336.000,91.450,-0.004,0,能量启摆
26.120,270.615,-58.200,159.983,296.400,-264.000,336.000,90.615,-0.004,0,能量启摆
26.140,268.989,-99.000,167.849,361.200,192.000,-240.000,88.989,-0.004,0,能量启摆
26.161,267.715,18.000,172.727,-36.000,192.000,-240.000,87.715,-0.004,0,能量启摆
26.181,268.220,34.800,171.716,-88.200,192.000,-240.000,88.220,-0.004,0,能量启摆
26.201,269.231,59.400,168.486,-206.400,192.000,-240.000,89.231,-0.004,0,能量启摆
26.220,270.637,78.600,163.806,-242.400,-264.000,336.000,90.637,-0.004,0,能量启摆
26.240,271.230,-29.400,161.104,126.600,-264.000,336.000,91.230,-0.004,0,能量启摆
26.260,270.242,-85.800,165.410,301.200,-264.000,336.000,90.242,-0.004,0,能量启摆
26.281,267.671,-177.600,172.134,364.200,192.000,-240.000,87.671,-0.004,0,能量启摆
26.300,264.155,4.800,185.757,526.200,192.000,-240.000,84.155,-0.005,0,能量启摆
26.321,264.617,46.800,185.691,-90.000,192.000,-240.000,84.617,-0.004,0,能量启摆
26.341,267.253,192.600,181.626,-266.400,192.000,-240.000,87.253,-0.004,0,能量启摆
26.361,271.692,231.600,174.485,-584.400,-264.000,336.000,91.692,-0.004,0,能量启摆
26.381,280.239,-29.400,164.268,163.200,-264.000,336.000,100.239,-0.003,0,能量启摆
26.401,275.515,-360.000,169.321,438.000,-264.000,336.000,95.515,-0.003,0,能量启摆
26.421,262.112,-960.000,188.152,1171.800,192.000,-240.000,82.112,0.001,0,能量启摆
26.441,247.192,-124.800,215.222,731.400,192.000,-240.000,67.192,-0.006,0,能量启摆
26.461,248.643,123.000,213.223,-313.800,192.000,-240.000,68.643,-0.006,0,能量启摆
26.481,255.256,551.400,204.609,-657.600,192.000,-240.000,75.256,-0.003,0,能量启摆
26.500,268.088,726.000,186.614,-1140.000,192.000,-240.000,88.088,-0.001,0,能量启摆
26.520,282.964,760.800,162.444,-1281.000,-264.000,336.000,102.964,0.000,0,能量启摆
26.540,295.247,31.800,141.262,-86.400,-264.000,336.000,115.247,-0.002,0,能量启摆
26.559,291.182,-335.400,146.382,472.800,-264.000,336.000,111.182,-0.002,0,能量启摆
26.580,279.294,-802.800,165.234,1431.000,-264.000,336.000,99.294,0.001,0,能量启摆
26.599,259.563,-1200.600,197.292,1717.200,192.000,-240.000,79.563,0.004,0,能量启摆
26.620,237.766,-420.600,228.252,710.400,192.000,-240.000,57.766,-0.005,0,能量启摆
26.640,238.645,114.000,227.395,-250.800,192.000,-240.000,58.645,-0.006,0,能量启摆
26.660,243.545,397.800,218.496,-688.200,192.000,-240.000,63.545,-0.005,0,能量启摆
26.680,255.432,906.000,199.951,-1107.000,192.000,-240.000,75.432,-0.000,0,能量启摆
26.700,276.021,1107.000,175.518,-1295.400,-264.000,336.000,96.021,0.004,0,能量启摆
26.720,292.742,178.200,153.611,-121.800,-264.000,336.000,112.742,-0.002,0,能量启摆
26.740,288.655,-409.800,159.192,519.600,-264.000,336.000,108.655,-0.002,0,能量启摆
26.760,273.538,-1073.400,179.011,1365.600,-264.000,336.000,93.538,0.003,0,能量启摆
26.780,248.401,-1348.800,211.025,1632.600,192.000,-240.000,68.401,0.006,0,能量启摆
26.800,223.528,-547.200,242.732,778.200,192.000,-240.000,43.528,-0.005,0,能量启摆
26.820,224.429,141.600,242.556,-255.600,192.000,-240.000,44.429,-0.007,0,能量启摆
26.840,228.450,280.200,234.536,-594.000,192.000,-240.000,48.450,-0.006,0,能量启摆
26.860,237.810,714.000,218.584,-973.800,192.000,-240.000,57.810,-0.003,0,能量启摆
26.880,254.268,879.000,196.567,-1290.000,192.000,-240.000,74.268,-0.000,0,能量启摆
26.900,275.339,1179.600,168.486,-1485.000,-264.000,336.000,95.339,0.005,0,能量启摆
26.920,293.599,208.200,145.393,-69.600,-264.000,336.000,113.599,-0.002,0,能量启摆
26.940,291.050,-215.400,150.425,396.600,-264.000,336.000,111.050,-0.002,0,能量启摆
26.959,281.975,-639.600,165.542,1252.200,-264.000,336.000,101.975,-0.001,0,能量启摆
26.980,260.815,-1290.000,196.677,1686.000,192.000,-240.000,80.815,0.006,0,能量启摆
26.999,237.524,-432.000,229.109,857.400,192.000,-240.000,57.524,-0.005,0,能量启摆
27.020,238.206,99.600,228.560,-261.000,192.000,-240.000,58.206,-0.006,0,能量启摆
27.040,242.512,355.200,221.462,-506.400,192.000,-240.000,62.512,-0.005,0,能量启摆
27.059,252.817,785.400,206.543,-807.000,192.000,-240.000,72.817,-0.001,0,能量启摆
27.080,272.878,1089.000,185.010,-1264.200,-264.000,336.000,92.878,0.004,0,能量启摆
27.100,290.303,203.400,162.883,-127.200,-264.000,336.000,110.303,-0.002,0,能量启摆
27.120,286.677,-339.600,167.585,379.800,-264.000,336.000,106.677,-0.002,0,能量启摆
27.140,271.187,-1133.400,183.472,1302.000,-264.000,336.000,91.187,0.004,0,能量启摆
27.159,244.226,-1435.800,215.112,1802.400,192.000,-240.000,64.226,0.007,0,能量启摆
27.180,218.496,-576.000,247.061,843.000,192.000,-240.000,38.496,-0.005,0,能量启摆
27.199,218.540,251.400,246.094,-268.800,192.000,-240.000,38.540,-0.007,0,能量启摆
27.220,229.790,749.400,238.030,-582.600,192.000,-240.000,49.790,-0.003,0,能量启摆
27.239,248.049,949.200,219.661,-1080.600,192.000,-240.000,68.049,-0.000,0,能量启摆
27.259,269.253,1111.200,193.645,-1382.400,192.000,-240.000,89.253,0.004,0,能量启摆
27.279,291.665,1126.200,165.366,-1458.000,-264.000,336.000,111.665,0.005,0,能量启摆
27.300,309.397,84.000,144.734,69.600,-264.000,336.000,129.397,-0.001,0,能量启摆
27.320,302.080,-769.200,153.105,747.000,-264.000,336.000,122.080,0.002,0,能量启摆
27.340,280.393,-1293.600,177.847,1546.200,-264.000,336.000,100.393,0.007,0,能量启摆
27.360,252.334,-1408.200,211.729,1807.800,192.000,-240.000,72.334,0.007,0,能量启摆
27.380,227.109,-564.600,243.633,700.800,192.000,-240.000,47.109,-0.005,0,能量启摆
27.399,228.252,325.800,242.622,-334.800,192.000,-240.000,48.252,-0.006,0,能量启摆
27.420,240.798,927.000,229.504,-1089.000,192.000,-240.000,60.798,-0.001,0,能量启摆
27.439,260.310,1120.200,206.917,-1153.800,192.000,-240.000,80.310,0.003,0,能量启摆
27.460,281.733,1053.000,180.703,-1389.000,-264.000,336.000,101.733,0.004,0,能量启摆
27.480,298.718,64.200,159.851,-21.000,-264.000,336.000,118.718,-0.002,0,能量启摆
27.500,290.720,-804.600,170.398,850.200,-264.000,336.000,110.720,0.001,0,能量启摆
27.520,268.770,-1283.400,195.732,1551.000,192.000,-240.000,88.770,0.006,0,能量启摆
27.540,246.270,-454.200,223.572,495.000,192.000,-240.000,66.270,-0.004,0,能量启摆
27.560,246.885,338.400,220.605,-444.000,192.000,-240.000,66.885,-0.005,0,能量启摆
27.579,261.343,904.200,206.191,-798.600,192.000,-240.000,81.343,0.000,0,能量启摆
27.600,281.096,996.600,184.131,-1274.400,-264.000,336.000,101.096,0.003,0,能量启摆
27.620,296.873,-20.400,164.531,-48.600,-264.000,336.000,116.873,-0.002,0,能量启摆
27.640,288.259,-801.000,175.298,922.200,-264.000,336.000,108.259,0.001,0,能量启摆
27.660,265.825,-1232.400,202.061,1558.200,192.000,-240.000,85.825,0.005,0,能量启摆
27.680,243.501,-476.400,230.647,555.000,192.000,-240.000,63.501,-0.005,0,能量启摆
27.700,245.259,316.200,227.285,-403.800,192.000,-240.000,65.259,-0.005,0,能量启摆
27.721,258.948,963.600,212.981,-1050.600,192.000,-240.000,78.948,0.001,0,能量启摆
27.740,279.053,1094.400,191.294,-1210.800,-264.000,336.000,99.053,0.004,0,能量启摆
27.760,295.422,48.000,171.650,-40.800,-264.000,336.000,115.422,-0.002,0,能量启摆
27.779,287.512,-719.400,183.384,979.800,-264.000,336.000,107.512,0.000,0,能量启摆
27.800,265.496,-1269.600,208.916,1491.600,192.000,-240.000,85.496,0.006,0,能量启摆
27.819,242.358,-442.800,236.074,416.400,192.000,-240.000,62.358,-0.005,0,能量启摆
27.839,244.270,280.800,231.943,-567.000,192.000,-240.000,64.270,-0.005,0,能量启摆
27.860,256.926,927.000,217.925,-912.600,192.000,-240.000,76.926,0.000,0,能量启摆
27.879,276.877,1086.600,195.886,-1291.200,-264.000,336.000,96.877,0.004,0,能量启摆
27.899,293.137,6.000,177.034,178.800,-264.000,336.000,113.137,-0.003,0,能量启摆
27.919,285.139,-729.000,188.943,901.200,-264.000,336.000,105.139,0.000,0,能量启摆
27.939,262.881,-1269.600,215.244,1570.200,192.000,-240.000,82.881,0.005,0,能量启摆
27.959,240.051,-338.400,242.996,558.600,192.000,-240.000,60.051,-0.005,0,能量启摆
27.980,242.842,351.000,240.776,-405.600,192.000,-240.000,62.842,-0.005,0,能量启摆
27.999,255.125,883.800,225.417,-936.000,192.000,-240.000,75.125,-0.000,0,能量启摆
28.019,274.878,1045.800,202.896,-1232.400,-264.000,336.000,94.878,0.003,0,能量启摆
28.040,290.764,34.200,182.131,-120.600,-264.000,336.000,110.764,-0.003,0,能量启摆
28.060,282.173,-738.000,193.359,972.600,-264.000,336.000,102.173,0.000,0,能量启摆
28.080,259.915,-1356.000,220.474,1500.000,192.000,-240.000,79.915,0.007,0,能量启摆
28.100,236.689,-397.200,249.368,495.000,192.000,-240.000,56.689,-0.005,0,能量启摆
28.120,238.953,352.200,245.808,-438.600,192.000,-240.000,58.953,-0.005,0,能量启摆
28.140,251.125,778.200,232.603,-951.600,192.000,-240.000,71.125,-0.002,0,能量启摆
28.160,270.286,1059.000,209.421,-1317.600,-264.000,336.000,90.286,0.003,0,能量启摆
28.179,286.721,135.000,189.316,7.200,-264.000,336.000,106.721,-0.003,0,能量启摆
28.199,278.723,-805.200,200.940,931.200,-264.000,336.000,98.723,0.001,0,能量启摆
28.219,256.860,-1284.000,226.604,1470.600,192.000,-240.000,76.860,0.005,0,能量启摆
28.240,234.185,-351.000,255.300,555.600,192.000,-240.000,54.185,-0.006,0,能量启摆
28.259,235.833,333.000,253.345,-396.000,192.000,-240.000,55.833,-0.006,0,能量启摆
28.279,248.862,773.400,237.898,-895.800,192.000,-240.000,68.862,-0.002,0,能量启摆
28.300,268.088,1001.400,214.629,-1381.200,192.000,-240.000,88.088,0.002,0,能量启摆
28.320,289.688,1134.000,187.427,-1358.400,-264.000,336.000,109.688,0.005,0,能量启摆
28.340,306.628,46.800,166.157,-73.200,-264.000,336.000,126.628,-0.002,0,能量启摆
28.360,298.828,-669.600,177.539,996.000,-264.000,336.000,118.828,0.001,0,能量启摆
28.380,277.163,-1338.000,204.390,1497.000,-264.000,336.000,97.163,0.008,0,能量启摆
28.400,248.906,-1481.400,239.260,1884.000,192.000,-240.000,68.906,0.008,0,能量启摆
28.419,223.835,-363.000,271.274,571.800,192.000,-240.000,43.835,-0.006,0,能量启摆
28.439,226.230,332.400,269.868,-349.200,192.000,-240.000,46.230,-0.006,0,能量启摆
28.460,237.239,796.200,254.861,-823.200,192.000,-240.000,57.239,-0.002,0,能量启摆
28.480,256.794,1111.200,232.141,-1338.600,192.000,-240.000,76.794,0.003,0,能量启摆
28.500,278.525,1146.000,204.434,-1311.000,-264.000,336.000,98.525,0.005,0,能量启摆
28.520,295.291,-46.800,183.142,-98.400,-264.000,336.000,115.291,-0.002,0,能量启摆
28.540,287.139,-723.600,194.788,1032.000,-264.000,336.000,107.139,0.000,0,能量启摆
28.560,265.759,-1247.400,221.902,1498.200,192.000,-240.000,85.759,0.005,0,能量启摆
28.580,242.930,-458.400,249.829,408.600,192.000,-240.000,62.930,-0.005,0,能量启摆
28.600,244.819,283.800,246.050,-450.000,192.000,-240.000,64.819,-0.005,0,能量启摆
28.620,257.212,938.400,232.625,-930.000,192.000,-240.000,77.212,0.000,0,能量启摆
28.640,277.317,1077.600,210.015,-1309.200,-264.000,336.000,97.317,0.004,0,能量启摆
28.660,293.313,-37.800,190.020,27.600,-264.000,336.000,113.313,-0.002,0,能量启摆
28.680,284.568,-795.000,202.324,925.800,-264.000,336.000,104.568,0.001,0,能量启摆
28.700,263.364,-1244.400,228.582,1583.400,192.000,-240.000,83.364,0.005,0,能量启摆
28.720,239.590,-436.200,255.674,507.000,192.000,-240.000,59.590,-0.005,0,能量启摆
28.740,242.314,349.800,253.542,-370.200,192.000,-240.000,62.314,-0.005,0,能量启摆
28.760,253.257,834.000,237.458,-913.800,192.000,-240.000,73.257,-0.001,0,能量启摆
28.780,272.659,1096.800,214.651,-1322.400,-264.000,336.000,92.659,0.004,0,能量启摆
28.800,289.512,98.400,193.359,80.400,-264.000,336.000,109.512,-0.003,0,能量启摆
28.820,281.008,-718.800,204.939,856.800,-264.000,336.000,101.008,-0.000,0,能量启摆
28.840,260.090,-1292.400,231.416,1610.400,192.000,-240.000,80.090,0.006,0,能量启摆
28.860,237.327,-294.600,259.783,545.400,192.000,-240.000,57.327,-0.006,0,能量启摆
28.880,240.051,345.000,257.366,-429.600,192.000,-240.000,60.051,-0.005,0,能量启摆
28.900,251.411,780.600,242.095,-964.200,192.000,-240.000,71.411,-0.002,0,能量启摆
28.920,270.681,1059.000,219.243,-1290.600,-264.000,336.000,90.681,0.003,0,能量启摆
28.940,287.029,21.600,198.127,-126.600,-264.000,336.000,107.029,-0.003,0,能量启摆
28.959,278.855,-776.400,209.026,1036.200,-264.000,336.000,98.855,0.000,0,能量启摆
28.979,257.014,-1326.000,236.558,1533.000,192.000,-240.000,77.014,0.006,0,能量启摆
29.000,234.580,-340.200,265.100,531.000,192.000,-240.000,54.580,-0.006,0,能量启摆
29.020,236.382,349.200,261.365,-420.600,192.000,-240.000,56.382,-0.006,0,能量启摆
29.040,249.741,755.400,246.885,-1072.800,192.000,-240.000,69.741,-0.002,0,能量启摆
29.060,269.011,1040.400,223.176,-1264.800,192.000,-240.000,89.011,0.003,0,能量启摆
29.080,290.479,1097.400,195.776,-1438.200,-264.000,336.000,110.479,0.005,0,能量启摆
29.100,308.035,153.600,174.573,-20.400,-264.000,336.000,128.035,-0.001,0,能量启摆
29.121,300.652,-739.200,186.218,892.800,-264.000,336.000,120.652,0.001,0,能量启摆
29.140,279.492,-1271.400,212.278,1500.600,-264.000,336.000,99.492,0.007,0,能量启摆
29.160,251.301,-1438.200,246.687,1982.400,192.000,-240.000,71.301,0.008,0,能量启摆
29.180,226.318,-504.600,280.020,589.200,192.000,-240.000,46.318,-0.005,0,能量启摆
29.200,228.098,245.400,277.515,-390.600,192.000,-240.000,48.098,-0.006,0,能量启摆
29.220,239.634,928.800,263.826,-952.800,192.000,-240.000,59.634,-0.001,0,能量启摆
29.240,259.783,1099.800,240.930,-1303.200,192.000,-240.000,79.783,0.003,0,能量启摆
