时间(s),摆角(°),摆速(°/s),飞轮角(°),飞轮速(°/s),M1(RPM),M2(RPM),误差(°),策略,是否平衡
19.739,343.169,160.200,5.911,148.800,-350.000,-350.000,163.169,增强启摆,0
19.759,345.234,-163.800,6.965,-165.600,350.000,350.000,165.234,增强启摆,0
19.779,343.521,158.400,6.306,166.800,-350.000,-350.000,163.521,增强启摆,0
19.799,345.828,-167.400,7.229,-176.400,350.000,350.000,165.828,增强启摆,0
19.819,343.542,166.200,6.372,159.600,-350.000,-350.000,163.542,增强启摆,0
19.839,346.179,-167.400,7.383,-170.400,350.000,350.000,166.179,增强启摆,0
19.859,344.048,163.800,6.438,162.000,-350.000,-350.000,164.048,增强启摆,0
19.879,346.970,-162.600,7.317,-186.000,350.000,350.000,166.970,增强启摆,0
19.899,344.312,158.400,6.416,156.600,-350.000,-350.000,164.312,增强启摆,0
19.920,347.344,-152.400,7.471,-176.400,350.000,350.000,167.344,增强启摆,0
19.939,344.312,159.600,6.460,162.000,-350.000,-350.000,164.312,增强启摆,0
19.959,346.816,-165.000,7.756,-175.800,350.000,350.000,166.816,增强启摆,0
19.979,343.784,170.400,6.877,178.200,-350.000,-350.000,163.784,增强启摆,0
19.999,346.750,-163.800,8.372,-175.800,350.000,350.000,166.750,增强启摆,0
20.020,343.477,167.400,7.339,172.200,-350.000,-350.000,163.477,增强启摆,0
20.040,346.750,-160.200,8.987,-176.400,350.000,350.000,166.750,增强启摆,0
20.060,343.850,164.400,7.756,168.000,-350.000,-350.000,163.850,增强启摆,0
20.080,348.464,-168.600,9.668,-169.200,350.000,350.000,168.464,增强启摆,0
20.100,345.388,160.800,8.218,177.600,-350.000,-350.000,165.388,增强启摆,0
20.121,350.002,-159.600,10.415,-175.200,350.000,350.000,170.002,增强启摆,0
20.141,345.872,171.600,8.547,183.000,-350.000,-350.000,165.872,增强启摆,0
20.161,350.925,-172.200,11.228,-163.200,350.000,350.000,170.925,增强启摆,0
20.180,345.608,162.600,9.382,183.600,-350.000,-350.000,165.608,增强启摆,0
20.201,350.815,-192.000,12.678,-172.800,350.000,350.000,170.815,增强启摆,0
20.220,344.487,203.400,10.107,177.600,-350.000,-350.000,164.487,增强启摆,0
20.240,351.453,-142.800,14.106,-162.600,350.000,350.000,171.453,增强启摆,0
20.260,343.718,143.400,11.382,173.400,-350.000,-350.000,163.718,增强启摆,0
20.280,350.596,-221.400,15.908,-174.000,350.000,350.000,170.596,增强启摆,0
20.300,342.532,213.600,12.480,201.600,-350.000,-350.000,162.532,增强启摆,0
20.320,350.750,-129.600,17.292,-168.600,350.000,350.000,170.750,增强启摆,0
20.340,343.103,294.600,13.865,216.000,-350.000,-350.000,163.103,增强启摆,0
20.359,351.672,-221.400,18.962,-206.400,350.000,350.000,171.672,增强启摆,0
20.379,342.861,175.800,15.710,231.000,-350.000,-350.000,162.861,增强启摆,0
20.399,350.398,-243.600,20.654,-227.400,350.000,350.000,170.398,增强启摆,0
20.420,342.070,352.200,16.941,214.200,-350.000,-350.000,162.070,增强启摆,0
20.440,350.310,-259.800,21.335,-246.000,350.000,350.000,170.310,增强启摆,0
20.460,341.521,350.400,17.446,223.800,-350.000,-350.000,161.521,增强启摆,0
20.480,350.640,-291.000,21.709,-255.600,350.000,350.000,170.640,增强启摆,0
20.500,341.235,302.400,17.446,235.800,-350.000,-350.000,161.235,增强启摆,0
20.520,349.475,-311.400,21.204,-280.200,350.000,350.000,169.475,增强启摆,0
20.540,340.686,411.000,16.853,216.000,-350.000,-350.000,160.686,增强启摆,0
20.560,349.453,-305.400,21.182,-274.200,350.000,350.000,169.453,增强启摆,0
20.580,340.466,299.400,16.545,220.800,-350.000,-350.000,160.466,增强启摆,0
20.600,347.981,-319.800,21.248,-273.000,350.000,350.000,167.981,增强启摆,0
20.620,339.412,354.600,17.205,232.200,-350.000,-350.000,159.412,增强启摆,0
20.640,347.542,-319.800,21.643,-258.600,350.000,350.000,167.542,增强启摆,0
20.660,339.500,274.200,17.688,228.600,-350.000,-350.000,159.500,增强启摆,0
20.680,347.388,-240.000,21.819,-250.200,350.000,350.000,167.388,增强启摆,0
20.700,340.642,353.400,17.820,229.800,-350.000,-350.000,160.642,增强启摆,0
20.720,348.267,-264.600,21.973,-235.200,350.000,350.000,168.267,增强启摆,0
20.739,340.730,309.600,18.479,232.200,-350.000,-350.000,160.730,增强启摆,0
20.760,347.036,-256.800,22.456,-255.600,350.000,350.000,167.036,增强启摆,0
20.780,340.115,336.600,18.699,223.800,-350.000,-350.000,160.115,增强启摆,0
20.799,346.926,-287.400,22.148,-265.800,350.000,350.000,166.926,增强启摆,0
20.819,340.818,369.000,18.237,225.600,-350.000,-350.000,160.818,增强启摆,0
20.839,347.717,-262.200,22.126,-264.600,350.000,350.000,167.717,增强启摆,0
20.859,340.796,371.400,18.040,228.600,-350.000,-350.000,160.796,增强启摆,0
20.879,347.981,-291.600,21.489,-313.200,350.000,350.000,167.981,增强启摆,0
20.899,340.576,370.800,17.402,214.200,-350.000,-350.000,160.576,增强启摆,0
20.919,346.860,-310.200,21.467,-270.000,350.000,350.000,166.860,增强启摆,0
20.939,340.005,346.200,18.018,250.200,-350.000,-350.000,160.005,增强启摆,0
20.959,346.663,-314.400,21.753,-290.400,350.000,350.000,166.663,增强启摆,0
20.980,339.763,348.000,18.040,258.000,-350.000,-350.000,159.763,增强启摆,0
21.000,346.421,-316.800,22.039,-303.000,350.000,350.000,166.421,增强启摆,0
21.020,339.807,309.600,18.303,254.400,-350.000,-350.000,159.807,增强启摆,0
21.040,346.025,-253.800,23.005,-252.000,350.000,350.000,166.025,增强启摆,0
21.060,340.664,334.800,19.688,235.800,-350.000,-350.000,160.664,增强启摆,0
21.079,346.685,-257.400,23.730,-254.400,350.000,350.000,166.685,增强启摆,0
21.099,341.565,354.600,20.588,255.000,-350.000,-350.000,161.565,增强启摆,0
21.119,347.322,-258.600,24.324,-291.600,350.000,350.000,167.322,增强启摆,0
21.139,341.477,352.800,20.720,256.800,-350.000,-350.000,161.477,增强启摆,0
21.159,347.629,-256.200,23.818,-327.600,350.000,350.000,167.629,增强启摆,0
21.179,342.070,389.400,20.193,267.000,-350.000,-350.000,162.070,增强启摆,0
21.199,348.794,-282.600,24.060,-324.000,350.000,350.000,168.794,增强启摆,0
21.219,341.785,411.000,19.973,255.600,-350.000,-350.000,161.785,增强启摆,0
21.239,349.343,-288.000,23.357,-345.000,350.000,350.000,169.343,增强启摆,0
21.259,341.389,368.400,19.204,299.400,-350.000,-350.000,161.389,增强启摆,0
21.279,348.442,-325.200,23.467,-354.600,350.000,350.000,168.442,增强启摆,0
21.299,340.334,433.800,18.765,283.800,-350.000,-350.000,160.334,增强启摆,0
21.319,348.706,-332.400,23.840,-358.800,350.000,350.000,168.706,增强启摆,0
21.339,341.455,492.600,19.907,359.400,-350.000,-350.000,161.455,增强启摆,0
21.359,350.024,-318.600,24.478,-399.600,350.000,350.000,170.024,增强启摆,0
21.379,341.587,450.600,19.995,342.600,-350.000,-350.000,161.587,增强启摆,0
21.399,350.640,-324.600,24.895,-352.800,350.000,350.000,170.640,增强启摆,0
21.419,341.587,428.400,19.973,340.800,-350.000,-350.000,161.587,增强启摆,0
21.439,349.607,-343.200,23.906,-384.600,350.000,350.000,169.607,增强启摆,0
21.459,340.994,420.600,19.468,345.000,-350.000,-350.000,160.994,增强启摆,0
21.479,349.080,-338.400,23.906,-355.200,350.000,350.000,169.080,增强启摆,0
21.499,340.422,433.800,19.380,318.600,-350.000,-350.000,160.422,增强启摆,0
21.519,348.376,-268.200,23.906,-346.200,350.000,350.000,168.376,增强启摆,0
21.539,341.411,414.000,19.380,301.800,-350.000,-350.000,161.411,增强启摆,0
21.559,349.036,-299.400,23.093,-350.400,350.000,350.000,169.036,增强启摆,0
21.579,341.389,422.400,18.853,252.600,-350.000,-350.000,161.389,增强启摆,0
21.609,344.158,-829.200,19.841,-386.400,350.000,350.000,164.158,增强启摆,0
21.624,331.018,-582.000,9.734,-536.400,350.000,350.000,151.018,增强启摆,0
21.640,335.720,597.600,12.480,366.600,-350.000,-350.000,155.720,增强启摆,0
21.659,347.871,-282.000,22.214,-259.800,350.000,350.000,167.871,增强启摆,0
21.679,340.862,431.400,19.753,267.000,-350.000,-350.000,160.862,增强启摆,0
21.699,348.860,-291.600,24.653,-303.600,350.000,350.000,168.860,增强启摆,0
21.719,341.147,434.400,20.786,276.000,-350.000,-350.000,161.147,增强启摆,0
21.740,349.387,-298.800,25.093,-303.600,350.000,350.000,169.387,增强启摆,0
21.759,341.038,426.000,20.720,264.600,-350.000,-350.000,161.038,增强启摆,0
21.779,349.717,-302.400,24.236,-345.600,350.000,350.000,169.717,增强启摆,0
21.799,340.796,368.400,19.863,266.400,-350.000,-350.000,160.796,增强启摆,0
21.819,348.970,-321.600,24.434,-341.400,350.000,350.000,168.970,增强启摆,0
21.840,340.137,444.600,20.500,355.800,-350.000,-350.000,160.137,增强启摆,0
21.860,349.453,-324.600,26.477,-333.600,350.000,350.000,169.453,增强启摆,0
21.880,339.829,355.200,20.808,304.800,-350.000,-350.000,159.829,增强启摆,0
21.900,349.058,-339.000,26.235,-335.400,350.000,350.000,169.058,增强启摆,0
21.920,338.818,412.800,20.105,349.800,-350.000,-350.000,158.818,增强启摆,0
21.940,349.014,-346.200,26.763,-326.400,350.000,350.000,169.014,增强启摆,0
21.960,338.291,276.600,19.578,354.600,-350.000,-350.000,158.291,增强启摆,0
21.980,349.167,-244.200,27.620,-295.800,350.000,350.000,169.167,增强启摆,0
22.000,338.049,276.600,19.446,357.000,-350.000,-350.000,158.049,增强启摆,0
22.019,349.783,-200.400,26.873,-322.200,350.000,350.000,169.783,增强启摆,0
22.039,339.258,457.800,17.820,330.000,-350.000,-350.000,159.258,增强启摆,0
22.059,349.739,-364.800,25.334,-433.200,350.000,350.000,169.739,增强启摆,0
22.079,338.291,403.800,16.743,319.200,-350.000,-350.000,158.291,增强启摆,0
22.099,349.893,-346.800,25.510,-379.800,350.000,350.000,169.893,增强启摆,0
22.119,338.027,400.200,16.699,311.400,-350.000,-350.000,158.027,增强启摆,0
22.139,350.002,-226.800,25.752,-372.600,350.000,350.000,170.002,增强启摆,0
22.159,339.412,472.200,17.930,416.400,-350.000,-350.000,159.412,增强启摆,0
22.179,351.343,-325.200,26.960,-342.000,350.000,350.000,171.343,增强启摆,0
22.199,339.565,453.000,17.798,352.200,-350.000,-350.000,159.565,增强启摆,0
22.219,350.046,-364.800,27.356,-331.800,350.000,350.000,170.046,增强启摆,0
22.239,338.489,408.000,18.918,441.000,-350.000,-350.000,158.489,增强启摆,0
22.259,349.739,-370.800,28.652,-274.800,350.000,350.000,169.739,增强启摆,0
22.279,338.027,402.600,18.809,369.600,-350.000,-350.000,158.027,增强启摆,0
22.299,349.849,-352.800,29.004,-285.600,350.000,350.000,169.849,增强启摆,0
22.319,337.830,272.400,18.611,372.600,-350.000,-350.000,157.830,增强启摆,0
22.339,348.376,-390.000,29.246,-272.400,350.000,350.000,168.376,增强启摆,0
22.359,336.555,357.000,19.863,399.000,-350.000,-350.000,156.555,增强启摆,0
22.379,348.135,-390.000,30.696,-231.600,350.000,350.000,168.135,增强启摆,0
22.399,336.116,222.000,19.995,378.000,-350.000,-350.000,156.116,增强启摆,0
22.419,346.663,-418.800,31.047,-219.600,350.000,350.000,166.663,增强启摆,0
22.439,334.622,297.000,19.973,379.200,-350.000,-350.000,154.622,增强启摆,0
22.459,346.311,-418.200,29.553,-291.600,350.000,350.000,166.311,增强启摆,0
22.479,334.138,302.400,18.918,368.400,-350.000,-350.000,154.138,增强启摆,0
22.499,346.377,-276.600,29.421,-286.200,350.000,350.000,166.377,增强启摆,0
22.519,335.698,351.000,18.435,377.400,-350.000,-350.000,155.698,增强启摆,0
22.539,347.739,-378.000,27.839,-403.200,350.000,350.000,167.739,增强启摆,0
22.559,336.072,350.400,17.358,358.200,-350.000,-350.000,156.072,增强启摆,0
22.579,346.619,-418.200,27.532,-340.200,350.000,350.000,166.619,增强启摆,0
22.599,334.753,296.400,17.007,351.000,-350.000,-350.000,154.753,增强启摆,0
22.619,346.355,-414.000,26.038,-468.600,350.000,350.000,166.355,增强启摆,0
22.639,334.226,301.200,15.754,376.800,-350.000,-350.000,154.226,增强启摆,0
22.659,346.355,-279.000,25.774,-393.000,350.000,350.000,166.355,增强启摆,0
22.679,335.742,330.600,15.403,321.000,-350.000,-350.000,155.742,增强启摆,0
22.699,347.607,-384.600,25.972,-397.800,350.000,350.000,167.607,增强启摆,0
22.719,336.116,351.000,16.853,435.000,-350.000,-350.000,156.116,增强启摆,0
22.739,348.025,-384.000,27.268,-420.000,350.000,350.000,168.025,增强启摆,0
22.759,337.742,385.200,17.139,343.800,-350.000,-350.000,157.742,增强启摆,0
22.779,349.453,-363.000,27.554,-343.800,350.000,350.000,169.453,增强启摆,0
22.799,337.961,382.800,16.941,352.200,-350.000,-350.000,157.961,增强启摆,0
22.819,349.849,-360.600,26.082,-462.000,350.000,350.000,169.849,增强启摆,0
22.839,339.478,458.400,15.754,398.400,-350.000,-350.000,159.478,增强启摆,0
22.859,351.233,-335.400,25.796,-402.000,350.000,350.000,171.233,增强启摆,0
22.879,339.719,432.000,15.403,310.800,-350.000,-350.000,159.719,增强启摆,0
22.899,351.606,-325.800,25.972,-397.800,350.000,350.000,171.606,增强启摆,0
22.919,341.104,463.800,16.765,435.000,-350.000,-350.000,161.104,增强启摆,0
22.939,353.013,-274.800,27.224,-414.600,350.000,350.000,173.013,增强启摆,0
22.960,341.367,410.400,17.139,348.600,-350.000,-350.000,161.367,增强启摆,0
22.980,353.452,-268.800,27.532,-340.800,350.000,350.000,173.452,增强启摆,0
23.000,341.213,398.400,17.139,369.600,-350.000,-350.000,161.213,增强启摆,0
23.020,353.650,-122.400,27.708,-319.800,350.000,350.000,173.650,增强启摆,0
23.040,342.422,404.400,18.435,470.400,-350.000,-350.000,162.422,增强启摆,0
23.060,355.232,-190.200,29.004,-282.000,350.000,350.000,175.232,增强启摆,0
23.080,342.861,310.800,18.633,382.200,-350.000,-350.000,162.861,增强启摆,0
23.100,355.605,-46.200,29.246,-282.000,350.000,350.000,175.605,增强启摆,0
23.120,342.839,120.600,18.413,384.000,-350.000,-350.000,162.839,增强启摆,0
23.140,353.760,-265.200,29.421,-287.400,350.000,350.000,173.760,增强启摆,0
23.160,341.521,379.200,19.775,385.200,-350.000,-350.000,161.521,增强启摆,0
23.180,353.342,-280.200,30.696,-232.800,350.000,350.000,173.342,增强启摆,0
23.200,341.060,252.000,18.743,236.400,-350.000,-350.000,161.060,增强启摆,0
23.220,353.584,-117.000,28.169,-314.400,350.000,350.000,173.584,增强启摆,0
23.240,342.224,400.200,17.073,355.200,-350.000,-350.000,162.224,增强启摆,0
23.260,355.342,-178.800,26.147,-404.400,350.000,350.000,175.342,增强启摆,0
23.280,342.795,139.800,15.535,309.600,-350.000,-350.000,162.795,增强启摆,0
23.300,354.001,-245.400,25.906,-397.800,350.000,350.000,174.001,增强启摆,0
23.320,341.609,392.400,15.073,313.200,-350.000,-350.000,161.609,增强启摆,0
23.340,353.738,-252.600,24.543,-504.000,350.000,350.000,173.738,增强启摆,0
23.360,341.213,243.600,13.953,288.600,-350.000,-350.000,161.213,增强启摆,0
23.380,351.958,-313.200,24.412,-400.800,350.000,350.000,171.958,增强启摆,0
23.400,339.961,433.200,13.755,295.200,-350.000,-350.000,159.961,增强启摆,0
23.420,353.386,-123.000,24.543,-378.000,350.000,350.000,173.386,增强启摆,0
23.440,342.026,428.400,13.579,281.400,-350.000,-350.000,162.026,增强启摆,0
23.460,355.364,-10.800,24.829,-267.600,183.218,122.145,175.364,增强启摆,0
23.479,343.345,25.800,13.711,-63.000,-350.000,-350.000,163.345,增强启摆,0
23.499,342.949,-630.000,10.129,-846.000,350.000,350.000,162.949,增强启摆,0
23.519,327.898,78.000,352.815,142.800,-350.000,-350.000,147.898,增强启摆,0
23.540,337.961,-313.800,359.758,-415.200,350.000,350.000,157.961,增强启摆,0
23.560,325.107,202.800,348.135,343.800,-350.000,-350.000,145.107,增强启摆,0
23.580,335.259,-332.400,357.891,-303.000,350.000,350.000,155.259,增强启摆,0
23.600,323.547,412.200,347.168,392.400,-350.000,-350.000,143.547,增强启摆,0
23.619,335.303,-319.800,357.825,-280.200,350.000,350.000,155.303,增强启摆,0
23.639,323.438,301.800,348.486,493.800,-350.000,-350.000,143.438,增强启摆,0
23.659,333.875,-343.200,359.275,-259.800,350.000,350.000,153.875,增强启摆,0
23.680,322.163,372.000,348.684,397.200,-350.000,-350.000,142.163,增强启摆,0
23.700,333.611,-343.800,359.429,-271.800,350.000,350.000,153.611,增强启摆,0
23.720,321.790,244.800,348.596,389.400,-350.000,-350.000,141.790,增强启摆,0
23.740,333.611,-214.800,359.495,-249.600,350.000,350.000,153.611,增强启摆,0
23.760,323.130,428.400,349.827,463.200,-350.000,-350.000,143.130,增强启摆,0
23.779,335.017,-320.400,0.901,-213.600,350.000,350.000,155.017,增强启摆,0
23.800,323.416,425.400,349.958,325.800,-350.000,-350.000,143.416,增强启摆,0
23.819,335.391,-199.200,1.099,-211.200,350.000,350.000,155.391,增强启摆,0
23.839,324.646,468.600,351.167,283.200,-350.000,-350.000,144.646,增强启摆,0
23.859,336.819,-279.600,2.659,-147.600,350.000,350.000,156.819,增强启摆,0
23.880,326.338,418.800,351.914,216.000,-350.000,-350.000,146.338,增强启摆,0
23.900,338.577,-203.400,3.252,-164.400,350.000,350.000,158.577,增强启摆,0
23.920,325.459,202.200,352.222,213.000,-350.000,-350.000,145.459,增强启摆,0
23.940,337.610,-132.600,3.538,-171.600,350.000,350.000,157.610,增强启摆,0
23.959,326.096,389.400,353.958,227.400,-350.000,-350.000,146.096,增强启摆,0
23.979,338.928,-38.400,5.559,-215.400,350.000,350.000,158.928,增强启摆,0
23.999,327.876,291.000,356.550,342.000,-350.000,-350.000,147.876,增强启摆,0
24.019,340.862,-157.200,7.383,-461.400,350.000,350.000,160.862,增强启摆,0
24.039,328.865,207.600,357.231,240.600,-350.000,-350.000,148.865,增强启摆,0
24.059,341.631,-39.600,7.976,-364.200,350.000,350.000,161.631,增强启摆,0
24.079,330.952,240.600,357.188,259.200,-350.000,-350.000,150.952,增强启摆,0
24.099,343.213,-340.800,6.702,-464.400,350.000,350.000,163.213,增强启摆,0
24.120,331.919,258.600,355.869,310.800,-350.000,-350.000,151.919,增强启摆,0
24.140,343.345,-352.200,6.174,-405.600,350.000,350.000,163.345,增强启摆,0
24.160,332.622,124.800,355.496,213.600,-350.000,-350.000,152.622,增强启摆,0
24.180,343.323,-265.800,6.218,-306.000,350.000,350.000,163.323,增强启摆,0
24.199,334.709,283.200,355.298,223.800,-350.000,-350.000,154.709,增强启摆,0
24.219,344.114,-387.600,4.966,-352.800,350.000,350.000,164.114,增强启摆,0
24.239,336.643,300.000,353.870,164.400,-350.000,-350.000,156.643,增强启摆,0
24.259,344.993,-375.000,4.373,-207.600,350.000,350.000,164.993,增强启摆,0
24.280,336.929,307.200,355.034,318.000,-350.000,-350.000,156.929,增强启摆,0
24.300,345.190,-375.000,6.943,-292.200,350.000,350.000,165.190,增强启摆,0
24.320,337.061,307.800,356.990,264.600,-350.000,-350.000,157.061,增强启摆,0
24.340,345.322,-315.000,6.548,-420.600,350.000,350.000,165.322,增强启摆,0
24.360,337.214,236.400,356.089,215.400,-350.000,-350.000,157.214,增强启摆,0
24.380,344.465,-359.400,6.482,-325.800,350.000,350.000,164.465,增强启摆,0
24.400,336.533,267.600,356.111,237.000,-350.000,-350.000,156.533,增强启摆,0
24.420,344.312,-294.600,6.416,-315.600,350.000,350.000,164.312,增强启摆,0
24.440,338.643,270.000,358.330,255.000,-350.000,-350.000,158.643,增强启摆,0
24.460,344.927,-289.800,7.339,-352.200,350.000,350.000,164.927,增强启摆,0
24.480,339.214,266.400,359.121,245.400,-350.000,-350.000,159.214,增强启摆,0
24.500,344.927,-258.600,7.998,-379.800,350.000,350.000,164.927,增强启摆,0
24.520,339.038,235.200,358.176,257.400,-350.000,-350.000,159.038,增强启摆,0
24.540,343.982,-285.600,7.273,-392.400,350.000,350.000,163.982,增强启摆,0
24.560,338.401,245.400,355.891,207.000,-350.000,-350.000,158.401,增强启摆,0
24.580,343.696,-263.400,6.614,-340.200,350.000,350.000,163.696,增强启摆,0
24.600,338.774,217.800,355.144,210.000,-350.000,-350.000,158.774,增强启摆,0
24.620,343.718,-251.400,6.306,-316.800,350.000,350.000,163.718,增强启摆,0
24.640,340.049,240.600,355.364,103.200,-350.000,-350.000,160.049,增强启摆,0
24.660,344.224,-233.400,4.988,-271.200,350.000,350.000,164.224,增强启摆,0
24.680,340.378,240.000,354.946,199.200,-350.000,-350.000,160.378,增强启摆,0
24.700,344.202,-219.000,4.285,-243.600,350.000,350.000,164.202,增强启摆,0
24.720,340.972,243.600,354.573,225.600,-350.000,-350.000,160.972,增强启摆,0
24.740,344.883,-235.200,4.263,-105.600,350.000,350.000,164.883,增强启摆,0
24.760,340.576,240.600,356.243,255.600,-350.000,-350.000,160.576,增强启摆,0
24.780,345.146,-242.400,5.625,-286.200,350.000,350.000,165.146,增强启摆,0
24.799,341.279,255.000,357.627,248.400,-350.000,-350.000,161.279,增强启摆,0
24.819,346.003,-240.600,5.010,-325.800,350.000,350.000,166.003,增强启摆,0
24.839,342.422,258.600,356.770,240.000,-350.000,-350.000,162.422,增强启摆,0
24.859,346.838,-220.200,4.658,-275.400,350.000,350.000,166.838,增强启摆,0
24.879,342.664,244.200,355.737,225.600,-350.000,-350.000,162.664,增强启摆,0
24.899,347.124,-238.800,3.252,-310.200,350.000,350.000,167.124,增强启摆,0
24.919,342.598,257.400,352.925,180.000,-350.000,-350.000,162.598,增强启摆,0
24.939,346.223,-231.600,2.065,-205.200,350.000,350.000,166.223,增强启摆,0
24.959,342.026,256.200,351.123,231.600,-350.000,-350.000,162.026,增强启摆,0
24.979,346.201,-235.800,359.495,-333.000,350.000,350.000,166.201,增强启摆,0
24.999,341.785,250.800,349.497,437.400,-350.000,-350.000,161.785,增强启摆,0
25.019,346.311,-229.800,359.099,-258.000,350.000,350.000,166.311,增强启摆,0
25.039,342.400,261.600,348.992,370.800,-350.000,-350.000,162.400,增强启摆,0
25.059,347.278,-225.600,359.099,-266.400,350.000,350.000,167.278,增强启摆,0
25.079,342.268,299.400,350.090,427.200,-350.000,-350.000,162.268,增强启摆,0
25.099,347.893,-246.600,0.264,-300.000,350.000,350.000,167.893,增强启摆,0
25.119,342.729,331.200,350.354,324.600,-350.000,-350.000,162.729,增强启摆,0
25.139,349.541,-261.600,0.461,-222.000,350.000,350.000,169.541,增强启摆,0
25.159,342.795,341.400,350.508,316.800,-350.000,-350.000,162.795,增强启摆,0
25.179,350.486,-273.000,359.143,-348.600,350.000,350.000,170.486,增强启摆,0
25.200,343.477,357.600,349.409,456.000,-350.000,-350.000,163.477,增强启摆,0
25.219,351.804,-248.400,359.165,-252.600,350.000,350.000,171.804,增强启摆,0
25.239,343.630,337.800,348.772,363.600,-350.000,-350.000,163.630,增强启摆,0
25.259,352.332,-266.400,359.319,-255.600,350.000,350.000,172.332,增强启摆,0
25.279,343.367,268.200,349.871,434.400,-350.000,-350.000,163.367,增强启摆,0
25.299,351.562,-291.600,0.681,-214.200,350.000,350.000,171.562,增强启摆,0
25.319,342.378,420.600,350.200,316.200,-350.000,-350.000,162.378,增强启摆,0
25.339,352.595,-268.800,0.989,-203.400,350.000,350.000,172.595,增强启摆,0
25.359,342.114,424.800,351.562,378.600,-350.000,-350.000,162.114,增强启摆,0
25.380,352.332,-292.200,2.659,-268.800,350.000,350.000,172.332,增强启摆,0
25.399,339.785,280.800,350.837,81.600,-350.000,-350.000,159.785,增强启摆,0
25.419,349.563,-378.000,0.044,-275.400,350.000,350.000,169.563,增强启摆,0
25.439,337.654,364.800,349.255,351.000,-350.000,-350.000,157.654,增强启摆,0
25.460,348.574,-266.400,359.341,-252.000,350.000,350.000,168.574,增强启摆,0
25.479,338.708,412.200,348.904,361.800,-350.000,-350.000,158.708,增强启摆,0
25.500,349.651,-338.400,357.495,-343.800,350.000,350.000,169.651,增强启摆,0
25.520,339.236,415.800,348.179,352.800,-350.000,-350.000,159.236,增强启摆,0
25.539,350.024,-325.800,357.341,-274.200,350.000,350.000,170.024,增强启摆,0
25.559,340.576,466.200,349.343,420.000,-350.000,-350.000,160.576,增强启摆,0
25.579,351.431,-288.600,358.396,-331.200,350.000,350.000,171.431,增强启摆,0
25.599,340.906,428.400,349.585,333.600,-350.000,-350.000,160.906,增强启摆,0
25.619,351.431,-303.600,358.528,-259.200,350.000,350.000,171.431,增强启摆,0
25.639,340.752,305.400,349.783,331.800,-350.000,-350.000,160.752,增强启摆,0
25.659,349.783,-340.800,358.462,-264.600,350.000,350.000,169.783,增强启摆,0
25.679,339.653,408.600,350.837,351.600,-350.000,-350.000,159.653,增强启摆,0
25.699,349.629,-326.400,359.736,-248.400,350.000,350.000,169.629,增强启摆,0
25.719,339.478,319.200,351.233,285.600,-350.000,-350.000,159.478,增强启摆,0
25.739,348.179,-344.400,0.154,-246.000,350.000,350.000,168.179,增强启摆,0
25.759,338.357,370.200,352.441,326.400,-350.000,-350.000,158.357,增强启摆,0
25.779,348.025,-336.000,2.000,-254.400,350.000,350.000,168.025,增强启摆,0
25.799,338.181,369.000,353.518,245.400,-350.000,-350.000,158.181,增强启摆,0
25.819,346.707,-383.400,3.120,-186.600,350.000,350.000,166.707,增强启摆,0
25.840,336.753,344.400,354.155,245.400,-350.000,-350.000,156.753,增强启摆,0
25.860,346.509,-380.400,3.757,-207.600,350.000,350.000,166.509,增强启摆,0
25.880,336.489,337.200,354.529,235.200,-350.000,-350.000,156.489,增强启摆,0
25.900,346.597,-378.000,4.065,-213.600,350.000,350.000,166.597,增强启摆,0
25.920,336.248,235.800,356.243,315.000,-350.000,-350.000,156.248,增强启摆,0
25.940,346.816,-307.800,7.097,-184.800,350.000,350.000,166.816,增强启摆,0
25.959,337.544,385.800,359.978,283.800,-350.000,-350.000,157.544,增强启摆,0
25.979,347.871,-262.200,7.844,-439.200,350.000,350.000,167.871,增强启摆,0
26.000,339.565,401.400,359.934,316.800,-350.000,-350.000,159.565,增强启摆,0
26.020,350.552,-211.800,9.097,-387.000,350.000,350.000,170.552,增强启摆,0
26.040,341.719,432.000,1.033,236.400,-350.000,-350.000,161.719,增强启摆,0
26.060,352.046,-269.400,8.394,-403.200,350.000,350.000,172.046,增强启摆,0
26.080,342.070,292.800,0.198,260.400,-350.000,-350.000,162.070,增强启摆,0
26.100,352.178,-187.200,8.350,-373.800,350.000,350.000,172.178,增强启摆,0
26.120,343.169,394.200,1.428,270.600,-350.000,-350.000,163.169,增强启摆,0
26.140,353.101,-258.000,9.207,-363.600,350.000,350.000,173.101,增强启摆,0
26.159,343.235,233.400,1.670,295.800,-350.000,-350.000,163.235,增强启摆,0
26.179,351.936,-288.600,8.306,-393.000,350.000,350.000,171.936,增强启摆,0
26.199,342.290,414.600,0.769,273.600,-350.000,-350.000,162.290,增强启摆,0
26.219,351.914,-298.200,8.284,-378.600,350.000,350.000,171.914,增强启摆,0
26.240,343.169,501.600,0.549,248.400,-350.000,-350.000,163.169,增强启摆,0
26.260,353.430,-325.200,8.196,-369.600,350.000,350.000,173.430,增强启摆,0
26.280,342.334,253.200,0.461,265.800,-350.000,-350.000,162.334,增强启摆,0
26.300,352.903,-157.200,8.372,-378.600,350.000,350.000,172.903,增强启摆,0
26.319,343.367,380.400,0.264,205.800,-350.000,-350.000,163.367,增强启摆,0
26.339,354.089,-129.000,7.339,-388.800,350.000,350.000,174.089,增强启摆,0
