时间(s),摆杆角度(°),摆杆速度(°/s),飞轮角度(°),飞轮速度(°/s),电机1输出(RPM),电机2输出(RPM),倒立误差(°),是否稳定,放缩系数
171.380,180.769,0.000,47.175,0.000,-0.348,-0.924,0.769,1,1.000
171.399,180.769,0.000,47.175,0.000,-0.348,-0.924,0.769,1,1.000
171.419,180.769,0.000,47.175,0.000,-0.348,-0.924,0.769,1,1.000
171.440,180.791,0.000,47.175,0.000,-0.358,-0.924,0.791,1,1.000
171.460,180.769,0.000,47.175,0.000,-0.348,-0.924,0.769,1,1.000
171.480,180.769,0.000,47.175,0.000,-0.348,-0.924,0.769,1,1.000
171.499,180.769,0.000,47.175,0.000,-0.348,-0.924,0.769,1,1.000
171.519,180.769,0.000,47.175,4.800,-0.339,-3.882,0.769,1,1.000
171.539,180.769,0.000,47.175,0.000,-0.348,-0.924,0.769,1,1.000
171.559,180.769,0.000,47.175,4.800,-0.339,-3.882,0.769,1,1.000
171.579,180.769,0.000,47.175,0.000,-0.348,-0.924,0.769,1,1.000
171.599,180.769,0.000,47.153,0.000,-0.348,-0.923,0.769,1,1.000
171.619,180.769,0.000,47.153,0.000,-0.348,-0.923,0.769,1,1.000
171.639,180.769,0.000,47.153,0.000,-0.348,-0.923,0.769,1,1.000
171.660,180.769,0.000,47.153,0.000,-0.348,-0.923,0.769,1,1.000
171.679,180.769,0.000,47.153,0.000,-0.348,-0.923,0.769,1,1.000
171.699,180.769,0.000,47.153,0.000,-0.348,-0.923,0.769,1,1.000
171.719,180.769,-5.400,47.153,0.000,2.873,-0.912,0.769,1,1.000
171.739,180.769,0.000,47.153,0.000,-0.348,-0.923,0.769,1,1.000
171.760,180.769,0.000,47.153,0.000,-0.348,-0.923,0.769,1,1.000
171.780,180.769,-4.800,47.153,0.000,2.515,-0.914,0.769,1,1.000
171.800,180.769,0.000,47.175,0.000,-0.348,-0.924,0.769,1,1.000
171.820,180.769,0.000,47.153,0.000,-0.348,-0.923,0.769,1,1.000
171.839,180.769,0.000,47.153,0.000,-0.348,-0.923,0.769,1,1.000
171.859,180.769,0.000,47.153,0.000,-0.348,-0.923,0.769,1,1.000
171.879,180.769,0.000,47.153,0.000,-0.348,-0.923,0.769,1,1.000
171.899,180.769,0.000,47.153,0.000,-0.348,-0.923,0.769,1,1.000
171.920,180.769,0.000,47.153,0.000,-0.348,-0.923,0.769,1,1.000
171.939,180.769,0.000,47.153,0.000,-0.348,-0.923,0.769,1,1.000
171.959,180.769,0.000,47.153,0.000,-0.348,-0.923,0.769,1,1.000
171.979,180.769,0.000,47.153,0.000,-0.348,-0.923,0.769,1,1.000
171.999,180.769,0.000,47.153,0.000,-0.348,-0.923,0.769,1,1.000
172.020,180.769,0.000,47.153,0.000,-0.348,-0.923,0.769,1,1.000
172.040,180.791,0.600,47.153,0.000,-0.716,-0.925,0.791,1,1.000
172.059,180.769,0.000,47.153,0.000,-0.348,-0.923,0.769,1,1.000
172.079,180.769,0.000,47.153,0.000,-0.348,-0.923,0.769,1,1.000
172.099,180.769,0.000,47.153,0.000,-0.348,-0.923,0.769,1,1.000
172.119,180.769,-4.800,47.153,0.000,2.515,-0.914,0.769,1,1.000
