时间(s),摆角(°),摆速(°/s),飞轮角(°),飞轮速(°/s),M1(RPM),M2(RPM),误差(°),策略
0.000,359.978,0.000,0.000,0.000,8.984,5.989,179.978,平滑启摆
0.019,0.000,0.000,359.978,-0.600,17.880,11.920,180.000,平滑启摆
0.039,0.044,10.200,0.000,0.000,-32.051,-21.368,179.956,平滑启摆
0.059,0.044,0.000,359.978,-4.800,26.603,17.735,179.956,平滑启摆
0.080,0.044,10.200,359.978,0.000,-32.051,-21.368,179.956,平滑启摆
0.099,0.044,0.000,359.956,0.000,35.055,23.370,179.956,平滑启摆
0.119,0.044,10.800,359.978,0.000,-33.937,-22.624,179.956,平滑启摆
0.139,0.066,-10.800,359.956,0.000,33.940,22.627,179.934,平滑启摆
0.159,0.066,0.000,359.956,-5.400,43.163,28.775,179.934,平滑启摆
0.180,0.417,36.000,0.066,10.200,-113.333,-75.556,179.583,平滑启摆
0.200,1.560,-55.800,359.912,-22.200,176.668,117.779,178.440,平滑启摆
0.219,1.802,171.600,0.132,57.600,-250.000,-250.000,178.198,平滑启摆
0.239,5.581,-165.000,359.758,-352.200,250.000,250.000,174.419,平滑启摆
0.259,358.923,118.200,353.694,206.400,-250.000,-246.225,178.923,平滑启摆
0.279,4.438,-169.200,358.989,-258.000,250.000,250.000,175.562,平滑启摆
0.300,358.857,90.000,353.650,222.600,-250.000,-187.419,178.857,平滑启摆
0.320,4.351,-117.000,359.758,-177.600,250.000,250.000,175.649,平滑启摆
0.340,359.736,156.600,358.066,295.200,-250.000,-250.000,179.736,平滑启摆
0.359,5.405,-163.200,2.747,-304.200,250.000,250.000,174.595,平滑启摆
0.379,0.000,167.400,357.869,311.400,-250.000,-250.000,180.000,平滑启摆
0.400,4.636,-168.600,2.922,-305.400,250.000,250.000,175.364,平滑启摆
0.419,359.099,140.400,357.671,304.200,-250.000,-250.000,179.099,平滑启摆
0.439,4.395,-164.400,2.000,-348.600,250.000,250.000,175.605,平滑启摆
0.459,358.901,135.600,356.990,278.400,-250.000,-250.000,178.901,平滑启摆
0.479,3.516,-162.600,2.021,-324.000,250.000,250.000,176.484,平滑启摆
0.499,357.803,92.400,357.891,334.800,-250.000,-191.397,177.803,平滑启摆
0.520,2.988,-130.200,3.076,-195.000,250.000,250.000,177.012,平滑启摆
0.540,357.473,98.400,1.033,325.800,-250.000,-203.486,177.473,平滑启摆
0.560,2.747,-135.000,8.108,-102.000,250.000,250.000,177.253,平滑启摆
0.580,357.385,57.600,6.768,277.800,-178.591,-119.061,177.385,平滑启摆
0.600,2.285,-36.000,15.996,57.600,114.389,76.259,177.715,平滑启摆
0.620,0.417,33.000,15.974,44.400,-103.889,-69.259,179.583,平滑启摆
0.640,1.362,-30.000,16.721,-45.000,94.890,63.260,178.638,平滑启摆
0.660,0.198,51.000,16.699,19.200,-160.380,-106.920,179.802,平滑启摆
0.680,0.439,-110.400,16.523,-55.200,250.000,231.729,179.561,平滑启摆
0.700,356.616,141.600,16.985,256.800,-250.000,-250.000,176.616,平滑启摆
0.720,3.142,-89.400,22.654,-164.400,250.000,190.178,176.858,平滑启摆
0.740,358.572,111.000,17.556,150.000,-250.000,-230.818,178.572,平滑启摆
0.759,3.186,-175.200,18.633,-240.000,250.000,250.000,176.814,平滑启摆
0.780,357.979,129.000,14.106,243.600,-250.000,-250.000,177.979,平滑启摆
0.800,3.032,-168.600,18.611,-253.800,250.000,250.000,176.968,平滑启摆
0.819,357.803,158.400,13.777,239.400,-250.000,-250.000,177.803,平滑启摆
0.839,2.197,-180.600,17.842,-253.200,250.000,250.000,177.803,平滑启摆
0.859,356.440,106.200,13.315,214.200,-250.000,-218.471,176.440,平滑启摆
0.879,1.274,-166.200,17.886,-160.800,250.000,250.000,178.726,平滑启摆
0.899,355.649,129.000,15.117,192.000,-250.000,-250.000,175.649,平滑启摆
0.919,359.626,-162.000,18.809,-212.400,250.000,250.000,179.626,平滑启摆
0.939,354.001,184.200,14.678,197.400,-250.000,-250.000,174.001,平滑启摆
0.960,358.418,-168.600,18.743,-172.200,250.000,250.000,178.418,平滑启摆
0.980,353.101,220.800,14.700,175.800,-250.000,-250.000,173.101,平滑启摆
0.999,358.198,-167.400,18.809,-178.200,250.000,250.000,178.198,平滑启摆
1.019,353.716,248.400,15.381,182.400,-250.000,-250.000,173.716,平滑启摆
1.040,359.209,-142.200,19.270,-166.800,250.000,250.000,179.209,平滑启摆
1.059,354.067,216.000,15.447,175.800,-250.000,-250.000,174.067,平滑启摆
1.079,359.451,-120.600,19.292,-154.800,250.000,250.000,179.451,平滑启摆
1.099,354.968,179.400,15.491,170.400,-250.000,-250.000,174.968,平滑启摆
1.119,0.703,-112.200,18.567,-159.600,250.000,235.817,179.297,平滑启摆
1.139,355.913,145.800,14.854,147.000,-250.000,-250.000,175.913,平滑启摆
1.159,1.516,-136.800,17.820,-160.200,250.000,250.000,178.484,平滑启摆
1.179,357.627,160.800,13.997,153.000,-250.000,-250.000,177.627,平滑启摆
1.199,3.274,-162.000,17.666,-161.400,250.000,250.000,176.726,平滑启摆
1.219,358.835,171.000,14.722,151.800,-250.000,-250.000,178.835,平滑启摆
1.239,4.043,-176.400,18.281,-147.600,250.000,250.000,175.957,平滑启摆
1.260,359.143,166.800,14.766,153.000,-250.000,-250.000,179.143,平滑启摆
1.279,4.329,-159.600,18.259,-148.200,250.000,250.000,175.671,平滑启摆
1.299,0.154,192.000,15.447,147.000,-250.000,-250.000,179.846,平滑启摆
1.319,5.273,-171.600,18.853,-138.600,250.000,250.000,174.727,平滑启摆
1.339,0.396,174.000,15.579,138.000,-250.000,-250.000,179.604,平滑启摆
1.359,4.504,-198.600,18.853,-136.800,250.000,250.000,175.496,平滑启摆
1.379,359.473,168.000,15.447,153.000,-250.000,-250.000,179.473,平滑启摆
1.399,4.285,-171.600,18.193,-148.200,250.000,250.000,175.715,平滑启摆
1.419,359.253,172.200,14.897,142.200,-250.000,-250.000,179.253,平滑启摆
1.440,4.263,-158.400,18.171,-157.800,250.000,250.000,175.737,平滑启摆
1.460,0.176,204.000,14.810,147.600,-250.000,-250.000,179.824,平滑启摆
1.480,5.317,-180.600,18.215,-149.400,250.000,250.000,174.683,平滑启摆
1.499,0.461,186.000,14.744,147.600,-250.000,-250.000,179.539,平滑启摆
1.519,5.405,-189.600,17.622,-160.200,250.000,250.000,174.595,平滑启摆
1.539,1.362,215.400,14.128,147.600,-250.000,-250.000,178.638,平滑启摆
1.560,6.438,-167.400,17.600,-160.200,250.000,250.000,173.562,平滑启摆
1.579,1.714,191.400,14.062,147.000,-250.000,-250.000,178.286,平滑启摆
1.599,6.614,-169.800,16.919,-142.800,250.000,250.000,173.386,平滑启摆
1.619,2.593,204.600,13.469,145.800,-250.000,-250.000,177.407,平滑启摆
1.639,7.625,-156.000,16.875,-153.600,250.000,250.000,172.375,平滑启摆
1.659,2.944,180.000,13.403,146.400,-250.000,-250.000,177.056,平滑启摆
1.679,7.976,-166.800,17.007,-162.000,250.000,250.000,172.024,平滑启摆
1.699,3.845,193.200,13.997,140.400,-250.000,-250.000,176.155,平滑启摆
1.719,9.097,-178.800,17.556,-150.600,250.000,250.000,170.903,平滑启摆
1.739,4.065,186.600,14.041,153.600,-250.000,-250.000,175.935,平滑启摆
1.759,9.470,-202.200,17.644,-166.800,250.000,250.000,170.530,平滑启摆
1.780,4.197,173.400,13.953,157.800,-250.000,-250.000,175.803,平滑启摆
1.799,8.789,-211.800,17.029,-178.200,250.000,250.000,171.211,平滑启摆
1.819,3.274,173.400,13.293,149.400,-250.000,-250.000,176.726,平滑启摆
1.839,8.525,-174.000,17.095,-171.000,250.000,250.000,171.475,平滑启摆
1.859,3.054,184.800,13.118,169.800,-250.000,-250.000,176.946,平滑启摆
1.879,7.581,-174.000,16.523,-173.400,250.000,250.000,172.419,平滑启摆
1.899,2.197,199.200,12.415,163.800,-250.000,-250.000,177.803,平滑启摆
1.919,7.273,-183.600,16.436,-183.600,250.000,250.000,172.727,平滑启摆
1.939,1.868,215.400,12.195,169.200,-250.000,-250.000,178.132,平滑启摆
1.960,6.064,-230.400,16.523,-183.600,250.000,250.000,173.936,平滑启摆
1.979,1.033,206.400,12.151,174.000,-250.000,-250.000,178.967,平滑启摆
2.000,5.823,-211.800,15.798,-170.400,250.000,250.000,174.177,平滑启摆
2.019,0.835,232.800,11.558,169.800,-250.000,-250.000,179.165,平滑启摆
2.039,5.867,-217.200,15.645,-171.600,250.000,250.000,174.133,平滑启摆
2.059,1.692,235.800,11.492,163.800,-250.000,-250.000,178.308,平滑启摆
2.079,6.833,-188.400,14.832,-179.400,250.000,250.000,173.167,平滑启摆
2.099,2.000,229.800,10.767,162.600,-250.000,-250.000,178.000,平滑启摆
2.119,7.053,-200.400,14.612,-171.000,250.000,250.000,172.947,平滑启摆
2.139,2.527,228.600,10.613,154.800,-250.000,-250.000,177.473,平滑启摆
2.160,7.756,-185.400,14.656,-171.000,250.000,250.000,172.244,平滑启摆
2.180,2.812,200.400,10.525,163.800,-250.000,-250.000,177.188,平滑启摆
2.200,7.778,-173.400,14.678,-171.000,250.000,250.000,172.222,平滑启摆
2.220,2.922,188.400,10.415,157.200,-250.000,-250.000,177.078,平滑启摆
2.240,7.778,-153.600,14.766,-155.400,250.000,250.000,172.222,平滑启摆
2.260,3.713,171.000,11.096,159.000,-250.000,-250.000,176.287,平滑启摆
2.280,8.877,-185.400,15.557,-171.600,250.000,250.000,171.123,平滑启摆
2.300,3.955,165.600,11.316,162.000,-250.000,-250.000,176.045,平滑启摆
2.320,9.272,-178.800,15.688,-178.200,250.000,250.000,170.728,平滑启摆
2.340,4.175,145.800,11.206,164.400,-250.000,-250.000,175.825,平滑启摆
2.360,8.481,-180.600,14.941,-188.400,250.000,250.000,171.519,平滑启摆
2.379,3.318,177.000,10.415,163.200,-250.000,-250.000,176.682,平滑启摆
2.399,7.273,-172.800,13.909,-173.400,250.000,250.000,172.727,平滑启摆
2.420,2.549,169.800,9.360,162.600,-250.000,-250.000,177.451,平滑启摆
2.439,6.899,-168.600,13.557,-175.800,250.000,250.000,173.101,平滑启摆
2.459,2.373,189.000,8.965,163.800,-250.000,-250.000,177.627,平滑启摆
2.480,6.833,-158.400,12.634,-208.200,250.000,250.000,173.167,平滑启摆
2.499,2.307,174.000,6.987,148.200,-250.000,-250.000,177.693,平滑启摆
2.519,6.350,-176.400,10.107,-205.200,250.000,250.000,173.650,平滑启摆
2.539,1.824,217.800,4.658,124.800,-250.000,-250.000,178.176,平滑启摆
2.559,6.548,-207.600,8.108,-177.000,250.000,250.000,173.452,平滑启摆
2.579,2.373,237.000,3.801,158.400,-250.000,-250.000,177.627,平滑启摆
2.600,7.295,-248.400,7.625,-160.800,250.000,250.000,172.705,平滑启摆
2.619,2.197,219.600,2.417,147.600,-250.000,-250.000,177.803,平滑启摆
2.639,7.273,-193.200,5.405,-171.600,250.000,250.000,172.727,平滑启摆
2.659,1.912,251.400,0.527,217.200,-250.000,-250.000,178.088,平滑启摆
2.679,6.636,-205.200,3.384,-232.800,250.000,250.000,173.364,平滑启摆
2.699,0.857,234.000,359.429,250.200,-250.000,-250.000,179.143,平滑启摆
2.719,6.526,-204.000,3.318,-212.400,250.000,250.000,173.474,平滑启摆
2.739,0.549,226.200,359.099,247.800,-250.000,-250.000,179.451,平滑启摆
2.760,5.164,-269.400,2.329,-250.200,250.000,250.000,174.836,平滑启摆
2.779,358.594,122.400,357.473,253.200,-250.000,-250.000,178.594,平滑启摆
2.800,3.252,-258.600,1.230,-259.800,250.000,250.000,176.748,平滑启摆
2.820,356.858,121.200,356.748,222.600,-250.000,-249.856,176.858,平滑启摆
2.840,2.241,-158.400,1.428,-232.200,250.000,250.000,177.759,平滑启摆
2.859,356.111,66.000,356.726,181.200,-203.319,-135.546,176.111,平滑启摆
2.879,1.121,-141.600,1.450,-51.600,250.000,250.000,178.879,平滑启摆
2.899,358.462,228.600,1.824,250.800,-250.000,-250.000,178.462,平滑启摆
2.919,5.251,-163.200,9.119,-52.200,250.000,250.000,174.749,平滑启摆
2.939,1.406,201.600,6.746,169.200,-250.000,-250.000,178.594,平滑启摆
2.959,6.921,-162.000,11.777,-135.000,250.000,250.000,173.079,平滑启摆
2.979,2.087,172.200,7.976,162.600,-250.000,-250.000,177.913,平滑启摆
2.999,7.119,-160.800,12.876,-154.800,250.000,250.000,172.881,平滑启摆
3.019,2.966,162.600,8.547,158.400,-250.000,-250.000,177.034,平滑启摆
3.039,8.130,-141.000,13.337,-163.200,250.000,250.000,171.870,平滑启摆
3.059,3.428,162.000,8.723,148.200,-250.000,-250.000,176.572,平滑启摆
3.079,8.328,-158.400,12.656,-172.800,250.000,250.000,171.672,平滑启摆
3.100,3.604,111.600,7.800,135.000,-250.000,-237.941,176.396,平滑启摆
3.119,8.284,-91.800,12.217,-139.200,250.000,200.179,171.716,平滑启摆
3.140,4.548,133.200,7.910,86.400,-250.000,-250.000,175.452,平滑启摆
3.159,8.877,-111.000,9.976,-158.400,250.000,242.722,171.123,平滑启摆
3.179,5.493,99.000,4.417,91.800,-250.000,-213.024,174.507,平滑启摆
3.199,8.855,-102.000,7.339,-87.000,250.000,223.019,171.145,平滑启摆
3.219,6.702,98.400,4.241,87.600,-250.000,-212.966,173.298,平滑启摆
3.239,9.624,-103.200,7.603,-83.400,250.000,226.454,170.376,平滑启摆
3.259,6.987,87.600,5.867,105.000,-250.000,-189.850,173.013,平滑启摆
3.280,9.492,-140.400,10.283,-61.800,250.000,250.000,170.508,平滑启摆
3.299,5.142,85.800,9.404,128.400,-250.000,-184.308,174.858,平滑启摆
3.319,8.020,-120.000,14.810,-64.200,250.000,250.000,171.980,平滑启摆
3.339,3.252,108.600,14.436,151.200,-250.000,-231.146,176.748,平滑启摆
3.359,6.460,-140.400,18.721,-92.400,250.000,250.000,173.540,平滑启摆
3.379,1.626,119.400,16.523,142.800,-250.000,-250.000,178.374,平滑启摆
3.399,6.042,-123.000,20.259,-99.000,250.000,250.000,173.958,平滑启摆
3.419,0.967,147.600,16.809,129.000,-250.000,-250.000,179.033,平滑启摆
3.440,6.262,-135.600,20.676,-103.200,250.000,250.000,173.738,平滑启摆
3.459,0.681,112.200,16.787,130.200,-250.000,-235.791,179.319,平滑启摆
3.480,5.427,-148.800,20.259,-122.400,250.000,250.000,174.573,平滑启摆
3.499,359.604,126.000,16.721,152.400,-250.000,-250.000,179.604,平滑启摆
3.520,5.361,-156.600,21.489,-111.600,250.000,250.000,174.639,平滑启摆
3.540,359.341,123.600,16.853,151.200,-250.000,-250.000,179.341,平滑启摆
3.559,4.614,-139.800,22.039,-118.200,250.000,250.000,175.386,平滑启摆
3.580,357.935,86.400,17.644,163.800,-250.000,-179.088,177.935,平滑启摆
3.599,3.977,-111.000,23.818,19.200,250.000,237.094,176.023,平滑启摆
3.619,357.935,88.800,23.357,192.600,-250.000,-184.062,177.935,平滑启摆
3.639,3.098,-139.200,32.036,69.600,250.000,250.000,176.902,平滑启摆
3.659,356.572,43.800,31.597,273.000,-135.246,-90.164,176.572,平滑启摆
3.680,3.208,117.000,40.605,222.000,-250.000,-248.971,176.792,平滑启摆
3.699,359.055,-550.800,39.089,-351.000,250.000,250.000,179.055,平滑启摆
3.719,346.025,-64.800,28.345,19.800,189.603,126.402,166.025,平滑启摆
3.739,354.463,636.000,36.189,451.800,-250.000,-250.000,174.463,平滑启摆
3.759,5.427,9.000,42.737,-118.800,-29.040,-19.360,174.573,平滑启摆
3.779,359.890,-225.000,37.310,-270.600,250.000,250.000,179.890,平滑启摆
3.799,358.330,150.600,35.068,142.800,-250.000,-250.000,178.330,平滑启摆
3.819,4.548,-104.400,40.627,-75.600,250.000,223.618,175.452,平滑启摆
3.839,359.648,154.800,37.046,82.800,-250.000,-250.000,179.648,平滑启摆
3.859,5.208,-137.400,39.529,-133.800,250.000,250.000,174.792,平滑启摆
3.879,0.000,141.600,34.102,106.800,-250.000,-250.000,180.000,平滑启摆
3.899,4.307,-168.000,37.090,-139.200,250.000,250.000,175.693,平滑启摆
3.919,359.209,146.400,32.476,138.600,-250.000,-250.000,179.209,平滑启摆
3.939,4.153,-154.200,36.387,-129.000,250.000,250.000,175.847,平滑启摆
3.960,358.770,117.000,32.827,157.800,-250.000,-243.537,178.770,平滑启摆
3.980,4.395,-137.400,37.815,-86.400,250.000,250.000,175.605,平滑启摆
4.000,358.374,37.200,34.717,137.400,-115.917,-77.278,178.374,平滑启摆
4.020,4.658,83.400,41.265,206.400,-250.000,-178.733,175.342,平滑启摆
4.039,0.923,-486.600,41.199,-71.400,250.000,250.000,179.077,平滑启摆
4.059,348.267,-23.400,39.111,145.200,69.255,46.170,168.267,平滑启摆
4.079,355.122,337.800,46.648,307.200,-250.000,-250.000,175.122,平滑启摆
4.099,357.297,-171.600,49.065,-163.800,250.000,250.000,177.297,平滑启摆
4.119,351.035,146.400,44.165,129.600,-250.000,-250.000,171.035,平滑启摆
4.139,357.056,-136.800,49.307,-153.000,250.000,250.000,177.056,平滑启摆
4.159,351.716,166.200,44.890,153.600,-250.000,-250.000,171.716,平滑启摆
4.179,357.715,-111.600,49.988,-151.800,250.000,231.065,177.715,平滑启摆
4.199,352.112,157.200,45.000,95.400,-250.000,-250.000,172.112,平滑启摆
4.219,357.539,-118.200,49.131,-151.800,250.000,244.513,177.539,平滑启摆
4.239,352.178,106.800,43.682,115.800,-250.000,-214.982,172.178,平滑启摆
4.259,356.748,-136.200,47.834,-120.000,250.000,250.000,176.748,平滑启摆
4.279,351.299,148.200,44.626,155.400,-250.000,-250.000,171.299,平滑启摆
4.299,356.902,-141.000,49.856,-143.400,250.000,250.000,176.902,平滑启摆
4.319,350.925,157.200,45.022,113.400,-250.000,-250.000,170.925,平滑启摆
4.339,356.089,-151.800,50.142,-155.400,250.000,250.000,176.089,平滑启摆
4.359,350.222,142.800,45.923,157.200,-250.000,-250.000,170.222,平滑启摆
4.379,355.847,-157.800,50.999,-162.600,250.000,250.000,175.847,平滑启摆
4.399,350.156,151.800,46.011,141.000,-250.000,-250.000,170.156,平滑启摆
4.419,355.122,-158.400,51.218,-156.600,250.000,250.000,175.122,平滑启摆
4.439,349.211,135.600,46.802,168.000,-250.000,-250.000,169.211,平滑启摆
4.459,355.122,-144.600,52.053,-162.600,250.000,250.000,175.122,平滑启摆
4.479,348.904,129.600,46.978,157.200,-250.000,-250.000,168.904,平滑启摆
4.500,355.144,-147.000,52.185,-149.400,250.000,250.000,175.144,平滑启摆
4.520,348.860,73.200,47.000,147.600,-217.301,-144.867,168.860,平滑启摆
4.539,354.551,-93.000,52.756,-58.800,250.000,189.486,174.551,平滑启摆
4.559,350.156,166.800,52.427,125.400,-250.000,-250.000,170.156,平滑启摆
4.579,356.924,-133.200,56.931,-97.800,250.000,250.000,176.924,平滑启摆
4.599,350.266,69.000,53.152,112.200,-206.311,-137.541,170.266,平滑启摆
4.619,356.528,-92.400,59.546,69.600,250.000,190.167,176.528,平滑启摆
4.639,352.178,192.000,59.788,145.200,-250.000,-250.000,172.178,平滑启摆
4.660,0.417,2.400,64.709,-133.800,-7.556,-5.037,179.583,平滑启摆
4.679,351.914,-436.800,58.359,-253.200,250.000,250.000,171.914,平滑启摆
4.699,351.079,311.400,58.315,177.000,-250.000,-250.000,171.079,平滑启摆
4.719,359.890,-12.600,65.061,-109.200,39.562,26.375,179.890,平滑启摆
4.739,351.321,-307.800,59.150,-173.400,250.000,250.000,171.321,平滑启摆
4.759,353.123,441.600,60.227,265.800,-250.000,-250.000,173.123,平滑启摆
4.780,3.538,76.200,68.313,-79.200,-243.619,-162.413,176.462,平滑启摆
4.799,352.551,-942.000,59.436,-596.400,250.000,250.000,172.551,平滑启摆
4.819,335.413,-239.400,48.889,-27.000,250.000,250.000,155.413,平滑启摆
4.839,343.762,768.600,57.744,783.600,-250.000,-250.000,163.762,平滑启摆
4.859,359.736,217.200,73.542,105.000,-250.000,-250.000,179.736,平滑启摆
4.879,349.805,-823.800,65.654,-771.000,250.000,250.000,169.805,平滑启摆
4.899,333.589,-208.800,50.010,-243.600,250.000,250.000,153.589,平滑启摆
4.919,342.598,777.000,57.612,769.800,-250.000,-250.000,162.598,平滑启摆
4.939,359.187,190.800,72.620,86.400,-250.000,-250.000,179.187,平滑启摆
4.959,350.310,-771.600,64.314,-776.400,250.000,250.000,170.310,平滑启摆
4.979,334.753,-154.200,48.889,-214.200,250.000,250.000,154.753,平滑启摆
4.999,343.499,776.400,56.316,720.600,-250.000,-250.000,163.499,平滑启摆
5.019,0.308,215.400,72.026,170.400,-250.000,-250.000,179.692,平滑启摆
5.039,351.958,-814.800,64.534,-708.600,250.000,250.000,171.958,平滑启摆
5.059,336.094,-211.200,50.076,-108.600,250.000,250.000,156.094,平滑启摆
5.079,344.597,794.400,57.722,760.800,-250.000,-250.000,164.597,平滑启摆
5.099,1.758,246.600,73.433,193.800,-250.000,-250.000,178.242,平滑启摆
5.119,353.650,-841.800,66.094,-753.600,250.000,250.000,173.650,平滑启摆
5.139,337.478,-246.600,51.592,-110.400,250.000,250.000,157.478,平滑启摆
5.159,345.674,817.200,59.502,775.200,-250.000,-250.000,165.674,平滑启摆
5.179,3.120,251.400,74.971,144.000,-250.000,-250.000,176.880,平滑启摆
5.199,355.034,-824.400,67.522,-733.200,250.000,250.000,175.034,平滑启摆
5.219,338.972,-253.200,52.075,-205.800,250.000,250.000,158.972,平滑启摆
5.239,347.322,858.000,59.304,753.000,-250.000,-250.000,167.322,平滑启摆
5.259,4.526,217.200,73.960,61.800,-250.000,-250.000,175.474,平滑启摆
5.279,356.287,-814.800,66.335,-757.200,250.000,250.000,176.287,平滑启摆
5.299,340.532,-210.600,50.735,-225.600,250.000,250.000,160.532,平滑启摆
5.320,349.475,859.800,57.700,755.400,-250.000,-250.000,169.475,平滑启摆
5.339,6.174,187.800,72.312,55.800,-250.000,-250.000,173.826,平滑启摆
5.359,357.759,-784.200,64.446,-772.800,250.000,250.000,177.759,平滑启摆
5.379,342.246,-139.800,49.153,-191.400,250.000,250.000,162.246,平滑启摆
5.399,351.672,857.400,56.272,701.400,-250.000,-250.000,171.672,平滑启摆
5.419,7.822,186.000,71.829,140.400,-250.000,-250.000,172.178,平滑启摆
5.439,359.451,-797.400,64.797,-767.400,250.000,250.000,179.451,平滑启摆
5.459,343.960,-20.400,50.295,-104.400,59.068,39.378,163.960,平滑启摆
5.479,350.574,355.800,54.668,247.800,-250.000,-250.000,170.574,平滑启摆
5.499,353.474,-260.400,57.019,-147.600,250.000,250.000,173.474,平滑启摆
5.519,346.003,133.800,49.922,43.200,-250.000,-250.000,166.003,平滑启摆
5.540,352.375,-141.000,53.438,-169.200,250.000,250.000,172.375,平滑启摆
5.560,346.355,151.800,46.714,111.000,-250.000,-250.000,166.355,平滑启摆
5.579,352.397,-87.600,51.702,-148.200,250.000,176.532,172.397,平滑启摆
5.599,347.300,169.200,46.428,73.200,-250.000,-250.000,167.300,平滑启摆
5.619,353.254,-173.400,47.637,-187.800,250.000,250.000,173.254,平滑启摆
5.640,347.410,164.400,40.781,147.000,-250.000,-250.000,167.410,平滑启摆
5.660,353.320,-159.600,46.055,-157.800,250.000,250.000,173.320,平滑启摆
5.680,348.354,187.800,41.506,158.400,-250.000,-250.000,168.354,平滑启摆
5.700,354.045,-226.800,46.736,-137.400,250.000,250.000,174.045,平滑启摆
5.720,348.442,166.800,41.748,153.000,-250.000,-250.000,168.442,平滑启摆
5.740,354.155,-186.600,46.912,-159.000,250.000,250.000,174.155,平滑启摆
5.760,349.321,188.400,42.627,147.000,-250.000,-250.000,169.321,平滑启摆
5.779,354.858,-244.800,47.681,-143.400,250.000,250.000,174.858,平滑启摆
5.799,349.431,189.600,42.913,140.400,-250.000,-250.000,169.431,平滑启摆
5.819,354.067,-255.600,47.000,-177.000,250.000,250.000,174.067,平滑启摆
5.840,348.684,184.200,42.166,147.000,-250.000,-250.000,168.684,平滑启摆
5.860,353.914,-248.400,47.659,-160.200,250.000,250.000,173.914,平滑启摆
5.879,348.596,205.200,43.616,142.200,-250.000,-250.000,168.596,平滑启摆
5.899,354.067,-256.800,48.647,-165.600,250.000,250.000,174.067,平滑启摆
5.920,349.475,211.800,44.802,167.400,-250.000,-250.000,169.475,平滑启摆
5.939,354.836,-251.400,49.504,-194.400,250.000,250.000,174.836,平滑启摆
5.960,349.519,205.800,45.044,151.800,-250.000,-250.000,169.519,平滑启摆
5.980,354.946,-263.400,49.658,-190.200,250.000,250.000,174.946,平滑启摆
6.000,349.299,168.600,45.044,146.400,-250.000,-250.000,169.299,平滑启摆
6.019,354.155,-256.200,49.636,-216.000,250.000,250.000,174.155,平滑启摆
6.039,348.640,201.000,45.835,175.800,-250.000,-250.000,168.640,平滑启摆
6.060,354.067,-252.600,50.339,-201.600,250.000,250.000,174.067,平滑启摆
6.079,348.508,176.400,45.879,175.200,-250.000,-250.000,168.508,平滑启摆
6.099,353.298,-253.800,50.559,-236.400,250.000,250.000,173.298,平滑启摆
6.119,347.717,245.400,46.538,249.000,-250.000,-250.000,167.717,平滑启摆
6.139,353.232,-249.000,51.438,-254.400,250.000,250.000,173.232,平滑启摆
6.159,347.520,252.000,46.604,247.800,-250.000,-250.000,167.520,平滑启摆
6.179,352.441,-247.800,51.702,-255.600,250.000,250.000,172.441,平滑启摆
6.199,346.619,255.600,46.450,259.200,-250.000,-250.000,166.619,平滑启摆
6.219,352.310,-258.600,50.889,-289.200,250.000,250.000,172.310,平滑启摆
6.239,346.311,271.800,45.615,247.800,-250.000,-250.000,166.311,平滑启摆
6.259,351.497,-259.800,50.735,-244.800,250.000,250.000,171.497,平滑启摆
6.279,345.410,269.400,45.461,246.600,-250.000,-250.000,165.410,平滑启摆
6.299,351.387,-254.400,49.900,-294.000,250.000,250.000,171.387,平滑启摆
6.319,345.081,283.800,44.670,256.200,-250.000,-250.000,165.081,平滑启摆
6.339,350.464,-292.200,49.746,-255.600,250.000,250.000,170.464,平滑启摆
6.359,344.180,274.200,44.473,253.800,-250.000,-250.000,164.180,平滑启摆
6.379,350.222,-264.600,49.790,-270.000,250.000,250.000,170.222,平滑启摆
6.399,343.784,268.800,45.286,268.200,-250.000,-250.000,163.784,平滑启摆
6.419,350.310,-266.400,50.559,-294.000,250.000,250.000,170.310,平滑启摆
6.439,344.773,308.400,45.417,254.400,-250.000,-250.000,164.773,平滑启摆
6.459,351.211,-277.800,50.691,-258.000,250.000,250.000,171.211,平滑启摆
6.479,345.015,298.800,45.417,254.400,-250.000,-250.000,165.015,平滑启摆
6.499,351.562,-277.800,50.823,-259.200,250.000,250.000,171.562,平滑启摆
6.519,346.069,310.800,46.450,300.600,-250.000,-250.000,166.069,平滑启摆
6.539,352.310,-304.800,51.614,-250.200,250.000,250.000,172.310,平滑启摆
6.559,346.245,315.600,46.560,262.200,-250.000,-250.000,166.245,平滑启摆
6.579,352.551,-310.800,51.855,-252.000,250.000,250.000,172.551,平滑启摆
6.599,346.135,312.600,46.428,261.000,-250.000,-250.000,166.135,平滑启摆
6.619,351.694,-298.800,50.889,-301.200,250.000,250.000,171.694,平滑启摆
6.639,345.344,292.200,45.791,251.400,-250.000,-250.000,165.344,平滑启摆
6.659,351.541,-288.000,50.779,-258.000,250.000,250.000,171.541,平滑启摆
6.679,345.125,298.200,45.571,254.400,-250.000,-250.000,165.125,平滑启摆
6.699,350.530,-288.000,49.944,-306.000,250.000,250.000,170.530,平滑启摆
6.719,344.333,252.000,44.956,244.800,-250.000,-250.000,164.333,平滑启摆
6.739,350.244,-276.000,49.548,-256.800,250.000,250.000,170.244,平滑启摆
6.760,343.916,264.600,44.824,228.000,-250.000,-250.000,163.916,平滑启摆
6.779,350.310,-239.400,49.548,-258.600,250.000,250.000,170.310,平滑启摆
