时间(s),摆角(°),摆速(°/s),飞轮角(°),飞轮速(°/s),电机1(RPM),电机2(RPM),倒立误差(°),系统能量(J),是否平衡,控制模式
47.980,252.620,910.800,57.898,-1270.800,180.000,-240.000,72.620,-0.000,0,能量启摆
47.999,272.373,1101.600,31.926,-1390.800,-264.000,336.000,92.373,0.004,0,能量启摆
48.020,288.325,73.200,10.657,-149.400,-264.000,336.000,108.325,-0.003,0,能量启摆
48.039,283.271,-516.000,18.105,898.200,-264.000,336.000,103.271,-0.002,0,能量启摆
48.059,264.397,-1173.600,44.978,1533.600,180.000,-240.000,84.397,0.004,0,能量启摆
48.079,241.831,-610.800,73.564,664.200,180.000,-240.000,61.831,-0.004,0,能量启摆
48.100,240.864,84.600,73.674,-205.200,180.000,-240.000,60.864,-0.006,0,能量启摆
48.120,247.522,572.400,59.963,-932.400,180.000,-240.000,67.522,-0.004,0,能量启摆
48.140,263.232,867.600,37.419,-1306.200,180.000,-240.000,83.232,0.000,0,能量启摆
48.160,283.096,1044.600,10.503,-1378.800,-264.000,336.000,103.096,0.004,0,能量启摆
48.180,299.993,268.800,348.376,-226.200,-264.000,336.000,119.993,-0.002,0,能量启摆
48.200,296.257,-484.800,356.287,834.000,-264.000,336.000,116.257,-0.001,0,能量启摆
48.220,277.625,-1169.400,22.478,1604.400,-264.000,336.000,97.625,0.005,0,能量启摆
48.240,250.642,-1443.600,57.327,1813.800,180.000,-240.000,70.642,0.008,0,能量启摆
48.260,225.505,-673.800,90.110,789.000,180.000,-240.000,45.505,-0.004,0,能量启摆
48.280,224.165,69.600,91.077,-172.800,180.000,-240.000,44.165,-0.007,0,能量启摆
48.300,229.966,477.600,78.684,-927.000,180.000,-240.000,49.966,-0.005,0,能量启摆
48.320,244.995,851.400,56.382,-1255.800,180.000,-240.000,64.995,-0.001,0,能量启摆
48.340,264.331,991.800,29.971,-1341.600,180.000,-240.000,84.331,0.002,0,能量启摆
48.360,285.271,1141.800,1.868,-1407.000,-264.000,336.000,105.271,0.005,0,能量启摆
48.380,301.794,206.400,339.829,-259.800,-264.000,336.000,121.794,-0.002,0,能量启摆
48.400,297.817,-489.000,347.300,898.200,-264.000,336.000,117.817,-0.001,0,能量启摆
48.420,279.141,-1147.800,13.931,1568.400,-264.000,336.000,99.141,0.005,0,能量启摆
48.440,252.026,-1458.000,48.779,1801.200,180.000,-240.000,72.026,0.008,0,能量启摆
48.460,226.758,-651.600,81.584,726.000,180.000,-240.000,46.758,-0.004,0,能量启摆
48.480,225.330,79.200,81.870,-244.800,180.000,-240.000,45.330,-0.007,0,能量启摆
48.499,231.021,492.600,68.884,-855.000,180.000,-240.000,51.021,-0.005,0,能量启摆
48.519,245.940,864.000,47.197,-1233.000,180.000,-240.000,65.940,-0.001,0,能量启摆
48.539,265.298,1003.200,20.764,-1401.600,180.000,-240.000,85.298,0.002,0,能量启摆
48.559,286.216,1150.200,352.815,-1450.800,-264.000,336.000,106.216,0.005,0,能量启摆
48.579,302.651,171.000,330.491,-207.000,-264.000,336.000,122.651,-0.002,0,能量启摆
48.599,298.542,-474.000,338.906,840.000,-264.000,336.000,118.542,-0.001,0,能量启摆
48.619,280.107,-1135.200,4.988,1620.000,-264.000,336.000,100.107,0.005,0,能量启摆
48.640,253.081,-1509.600,39.814,1811.400,180.000,-240.000,73.081,0.009,0,能量启摆
48.661,228.560,-546.600,72.773,760.200,180.000,-240.000,48.560,-0.005,0,能量启摆
48.681,227.812,87.000,73.630,-168.000,180.000,-240.000,47.812,-0.007,0,能量启摆
48.701,234.075,532.200,60.227,-900.600,180.000,-240.000,54.075,-0.005,0,能量启摆
48.721,249.126,865.200,37.881,-1279.200,180.000,-240.000,69.126,-0.001,0,能量启摆
48.741,268.616,1072.200,11.140,-1398.000,180.000,-240.000,88.616,0.003,0,能量启摆
48.760,289.446,1079.400,343.147,-1335.000,-264.000,336.000,109.446,0.005,0,能量启摆
48.781,306.519,157.800,320.010,-321.000,-264.000,336.000,126.519,-0.002,0,能量启摆
48.801,301.575,-506.400,326.536,820.200,-264.000,336.000,121.575,-0.000,0,能量启摆
48.821,284.546,-1164.600,353.167,1651.200,-264.000,336.000,104.546,0.005,0,能量启摆
48.841,258.596,-1384.800,28.872,1937.400,180.000,-240.000,78.596,0.007,0,能量启摆
48.860,233.481,-580.800,61.809,904.800,180.000,-240.000,53.481,-0.004,0,能量启摆
48.880,232.493,75.600,62.644,-164.400,180.000,-240.000,52.493,-0.007,0,能量启摆
48.900,239.128,511.200,50.493,-868.200,180.000,-240.000,59.128,-0.005,0,能量启摆
48.919,252.708,928.200,29.092,-1210.200,180.000,-240.000,72.708,0.000,0,能量启摆
48.939,271.868,1094.400,2.681,-1401.000,-264.000,336.000,91.868,0.004,0,能量启摆
48.960,287.732,90.000,340.664,-219.600,-264.000,336.000,107.732,-0.003,0,能量启摆
48.980,283.337,-434.400,348.091,891.000,-264.000,336.000,103.337,-0.002,0,能量启摆
49.000,265.188,-1135.800,14.194,1466.400,180.000,-240.000,85.188,0.004,0,能量启摆
49.019,242.886,-584.400,42.122,642.000,180.000,-240.000,62.886,-0.004,0,能量启摆
49.039,242.029,75.600,41.418,-233.400,180.000,-240.000,62.029,-0.006,0,能量启摆
49.059,248.203,535.200,27.839,-869.400,180.000,-240.000,68.203,-0.004,0,能量启摆
49.079,263.320,871.200,5.076,-1282.800,180.000,-240.000,83.320,0.000,0,能量启摆
49.099,282.854,1030.200,338.379,-1404.000,-264.000,336.000,102.854,0.003,0,能量启摆
49.119,298.542,169.800,316.582,-187.200,-264.000,336.000,118.542,-0.002,0,能量启摆
49.139,294.258,-516.000,324.316,780.000,-264.000,336.000,114.258,-0.001,0,能量启摆
49.159,275.361,-1225.800,350.200,1557.600,-264.000,336.000,95.361,0.006,0,能量启摆
49.179,248.599,-1359.600,25.312,1939.800,180.000,-240.000,68.599,0.006,0,能量启摆
49.199,224.539,-510.000,56.997,595.800,180.000,-240.000,44.539,-0.005,0,能量启摆
49.219,223.857,80.400,57.063,-228.600,180.000,-240.000,43.857,-0.007,0,能量启摆
49.239,229.746,497.400,43.879,-851.400,180.000,-240.000,49.746,-0.005,0,能量启摆
49.259,244.885,861.000,21.401,-1299.000,180.000,-240.000,64.885,-0.001,0,能量启摆
49.280,264.419,1029.000,354.683,-1348.200,180.000,-240.000,84.419,0.002,0,能量启摆
49.300,285.667,1147.200,326.426,-1391.400,-264.000,336.000,105.667,0.005,0,能量启摆
49.320,302.256,184.800,304.387,-192.600,-264.000,336.000,122.256,-0.002,0,能量启摆
49.340,298.147,-496.800,311.309,902.400,-264.000,336.000,118.147,-0.001,0,能量启摆
49.360,279.229,-1191.000,338.357,1592.400,-264.000,336.000,99.229,0.005,0,能量启摆
49.380,252.048,-1434.000,13.711,1828.200,180.000,-240.000,72.048,0.008,0,能量启摆
49.400,226.692,-666.000,46.494,706.200,180.000,-240.000,46.692,-0.004,0,能量启摆
49.420,225.264,73.800,46.802,-206.400,180.000,-240.000,45.264,-0.007,0,能量启摆
49.440,231.108,516.000,33.706,-874.800,180.000,-240.000,51.108,-0.005,0,能量启摆
49.460,246.335,862.800,11.646,-1275.600,180.000,-240.000,66.335,-0.001,0,能量启摆
49.480,265.715,1033.800,344.839,-1338.000,180.000,-240.000,85.715,0.002,0,能量启摆
49.500,286.941,1128.000,316.802,-1477.800,-264.000,336.000,106.941,0.005,0,能量启摆
49.519,303.267,144.000,294.412,-211.200,-264.000,336.000,123.267,-0.002,0,能量启摆
49.540,298.784,-508.800,301.948,931.800,-264.000,336.000,118.784,-0.001,0,能量启摆
49.559,279.954,-1192.200,327.480,1453.200,-264.000,336.000,99.954,0.006,0,能量启摆
49.579,252.817,-1434.000,2.307,1827.600,180.000,-240.000,72.817,0.008,0,能量启摆
49.599,228.494,-549.600,34.673,749.400,180.000,-240.000,48.494,-0.005,0,能量启摆
49.619,227.747,86.400,34.893,-223.200,180.000,-240.000,47.747,-0.007,0,能量启摆
49.639,234.097,568.800,21.753,-903.000,180.000,-240.000,54.097,-0.005,0,能量启摆
49.660,249.346,873.600,359.319,-1233.600,180.000,-240.000,69.346,-0.001,0,能量启摆
49.680,268.879,1058.400,332.380,-1404.600,180.000,-240.000,88.879,0.003,0,能量启摆
49.700,289.973,1047.000,304.651,-1447.200,-264.000,336.000,109.973,0.004,0,能量启摆
49.720,306.057,54.600,282.480,-157.200,-264.000,336.000,126.057,-0.002,0,能量启摆
49.740,300.762,-520.800,290.588,805.800,-264.000,336.000,120.762,-0.000,0,能量启摆
49.760,282.766,-1178.400,315.681,1539.600,-264.000,336.000,102.766,0.005,0,能量启摆
49.780,256.399,-1430.400,350.112,1851.000,180.000,-240.000,76.399,0.008,0,能量启摆
49.800,231.965,-523.800,22.500,737.400,180.000,-240.000,51.965,-0.005,0,能量启摆
49.820,231.196,85.800,22.786,-174.000,180.000,-240.000,51.196,-0.007,0,能量启摆
49.840,238.074,628.200,9.602,-942.000,180.000,-240.000,58.074,-0.004,0,能量启摆
49.860,252.729,942.600,346.816,-1284.600,180.000,-240.000,72.729,0.000,0,能量启摆
49.880,272.263,1073.400,320.164,-1459.200,-264.000,336.000,92.263,0.003,0,能量启摆
49.900,287.996,81.600,298.674,-150.000,-264.000,336.000,107.996,-0.003,0,能量启摆
49.920,283.469,-468.000,307.332,780.600,-264.000,336.000,103.469,-0.002,0,能量启摆
49.940,265.100,-1154.400,332.952,1536.000,180.000,-240.000,85.100,0.004,0,能量启摆
49.960,242.908,-503.400,2.043,657.000,180.000,-240.000,62.908,-0.004,0,能量启摆
49.980,242.073,69.600,2.131,-206.400,180.000,-240.000,62.073,-0.006,0,能量启摆
50.000,248.071,501.000,348.245,-944.400,180.000,-240.000,68.071,-0.004,0,能量启摆
50.020,263.452,871.200,325.723,-1235.400,180.000,-240.000,83.452,0.000,0,能量启摆
50.040,283.030,1056.000,298.828,-1352.400,-264.000,336.000,103.030,0.004,0,能量启摆
50.060,299.531,253.800,277.493,-217.200,-264.000,336.000,119.531,-0.002,0,能量启摆
50.080,296.016,-435.600,284.634,902.400,-264.000,336.000,116.016,-0.001,0,能量启摆
50.100,277.844,-1151.400,310.583,1453.800,-264.000,336.000,97.844,0.005,0,能量启摆
50.120,251.125,-1434.600,345.103,1790.400,180.000,-240.000,71.125,0.007,0,能量启摆
50.140,226.362,-583.200,17.600,741.600,180.000,-240.000,46.362,-0.005,0,能量启摆
50.160,225.044,60.000,18.171,-175.800,180.000,-240.000,45.044,-0.007,0,能量启摆
50.180,230.515,462.000,4.460,-929.400,180.000,-240.000,50.515,-0.005,0,能量启摆
50.200,245.391,834.000,342.070,-1252.200,180.000,-240.000,65.391,-0.001,0,能量启摆
50.220,264.639,996.600,315.066,-1392.000,180.000,-240.000,84.639,0.002,0,能量启摆
50.240,285.842,1161.600,287.314,-1434.000,-264.000,336.000,105.842,0.005,0,能量启摆
50.260,303.113,267.000,265.540,-195.000,-264.000,336.000,123.113,-0.001,0,能量启摆
50.280,299.224,-441.000,273.977,888.000,-264.000,336.000,119.224,-0.001,0,能量启摆
50.300,281.030,-1176.600,299.224,1477.800,-264.000,336.000,101.030,0.005,0,能量启摆
50.320,254.268,-1482.000,333.853,1893.600,180.000,-240.000,74.268,0.009,0,能量启摆
50.340,229.109,-651.000,5.911,764.400,180.000,-240.000,49.109,-0.004,0,能量启摆
50.360,227.878,76.800,6.196,-193.800,180.000,-240.000,47.878,-0.007,0,能量启摆
50.380,233.987,538.800,352.244,-1001.400,180.000,-240.000,53.987,-0.005,0,能量启摆
50.400,249.104,863.400,329.216,-1256.400,180.000,-240.000,69.104,-0.001,0,能量启摆
50.420,268.550,1072.800,302.717,-1440.000,180.000,-240.000,88.550,0.003,0,能量启摆
50.440,289.622,1031.400,275.405,-1383.600,-264.000,336.000,109.622,0.004,0,能量启摆
50.460,306.431,151.200,253.323,-193.200,-264.000,336.000,126.431,-0.002,0,能量启摆
50.480,301.355,-522.600,261.365,852.000,-264.000,336.000,121.355,-0.000,0,能量启摆
50.500,283.623,-1174.800,287.380,1543.200,-264.000,336.000,103.623,0.006,0,能量启摆
50.520,257.344,-1418.400,322.031,1909.800,180.000,-240.000,77.344,0.008,0,能量启摆
50.540,232.295,-628.200,353.694,723.600,180.000,-240.000,52.295,-0.004,0,能量启摆
50.560,231.108,67.200,352.925,-268.200,180.000,-240.000,51.108,-0.007,0,能量启摆
50.580,237.788,607.800,339.565,-930.000,180.000,-240.000,57.788,-0.004,0,能量启摆
50.600,252.422,918.000,316.802,-1312.200,180.000,-240.000,72.422,-0.000,0,能量启摆
50.620,272.021,1095.000,290.720,-1315.800,-264.000,336.000,92.021,0.004,0,能量启摆
50.640,288.435,158.400,269.583,-178.200,-264.000,336.000,108.435,-0.003,0,能量启摆
50.660,283.975,-463.800,277.646,804.000,-264.000,336.000,103.975,-0.002,0,能量启摆
50.690,253.718,-1407.000,319.944,1770.600,180.000,-240.000,73.718,0.007,0,能量启摆
50.706,231.790,-1038.600,348.486,1370.400,180.000,-240.000,51.790,0.000,0,能量启摆
50.723,227.812,35.400,353.057,-55.800,180.000,-240.000,47.812,-0.007,0,能量启摆
50.740,230.405,304.800,346.904,-661.800,180.000,-240.000,50.405,-0.006,0,能量启摆
50.761,241.941,729.000,328.118,-1081.800,180.000,-240.000,61.941,-0.003,0,能量启摆
50.781,259.629,916.800,302.893,-1384.800,180.000,-240.000,79.629,0.000,0,能量启摆
50.801,279.778,1012.800,276.174,-1405.800,-264.000,336.000,99.778,0.003,0,能量启摆
50.820,296.279,138.600,254.114,-223.200,-264.000,336.000,116.279,-0.002,0,能量启摆
50.841,292.061,-501.000,261.694,834.000,-264.000,336.000,112.061,-0.001,0,能量启摆
50.860,273.538,-1184.400,287.688,1557.600,-264.000,336.000,93.538,0.005,0,能量启摆
50.881,247.170,-1354.800,322.207,1899.000,180.000,-240.000,67.170,0.006,0,能量启摆
50.901,222.253,-611.400,355.320,844.200,180.000,-240.000,42.253,-0.005,0,能量启摆
50.920,221.616,125.400,355.342,-224.400,180.000,-240.000,41.616,-0.007,0,能量启摆
50.940,227.505,495.600,342.598,-802.200,180.000,-240.000,47.505,-0.005,0,能量启摆
50.960,242.446,848.400,320.757,-1317.000,180.000,-240.000,62.446,-0.002,0,能量启摆
50.980,261.804,979.200,294.851,-1288.800,180.000,-240.000,81.804,0.001,0,能量启摆
51.000,282.744,1065.000,267.253,-1404.000,-264.000,336.000,102.744,0.004,0,能量启摆
51.020,300.103,295.800,245.544,-232.800,-264.000,336.000,120.103,-0.002,0,能量启摆
51.040,296.389,-478.200,253.279,933.000,-264.000,336.000,116.389,-0.001,0,能量启摆
51.060,277.493,-1197.600,279.580,1503.000,-264.000,336.000,97.493,0.005,0,能量启摆
51.080,250.488,-1428.600,313.462,1819.200,180.000,-240.000,70.488,0.007,0,能量启摆
51.100,225.308,-716.400,345.454,700.200,180.000,-240.000,45.308,-0.004,0,能量启摆
51.120,223.989,107.400,345.916,-179.400,180.000,-240.000,43.989,-0.007,0,能量启摆
51.140,230.273,521.400,331.414,-904.200,180.000,-240.000,50.273,-0.005,0,能量启摆
51.160,245.632,834.600,308.979,-1263.600,180.000,-240.000,65.632,-0.001,0,能量启摆
51.181,265.166,1030.200,282.524,-1329.600,180.000,-240.000,85.166,0.002,0,能量启摆
51.201,286.677,1122.000,254.575,-1399.800,-264.000,336.000,106.677,0.005,0,能量启摆
51.221,303.794,243.600,232.273,-339.600,-264.000,336.000,123.794,-0.001,0,能量启摆
51.241,299.202,-515.400,239.766,868.800,-264.000,336.000,119.202,-0.000,0,能量启摆
51.261,280.723,-1151.400,265.518,1495.800,-264.000,336.000,100.723,0.005,0,能量启摆
51.281,253.740,-1467.600,299.333,1790.400,180.000,-240.000,73.740,0.008,0,能量启摆
51.301,228.560,-654.600,331.721,735.000,180.000,-240.000,48.560,-0.004,0,能量启摆
51.321,227.461,114.000,332.468,-173.400,180.000,-240.000,47.461,-0.007,0,能量启摆
51.341,233.811,545.400,318.823,-1000.800,180.000,-240.000,53.811,-0.005,0,能量启摆
51.361,248.994,850.200,296.653,-1207.800,180.000,-240.000,68.994,-0.001,0,能量启摆
51.380,268.528,1054.800,270.374,-1375.800,180.000,-240.000,88.528,0.003,0,能量启摆
51.400,289.578,1063.800,243.259,-1428.000,-264.000,336.000,109.578,0.004,0,能量启摆
51.420,305.771,68.400,221.375,-234.600,-264.000,336.000,125.771,-0.002,0,能量启摆
51.440,300.256,-549.600,229.373,868.800,-264.000,336.000,120.256,-0.000,0,能量启摆
51.460,281.931,-1164.600,255.608,1542.600,-264.000,336.000,101.931,0.005,0,能量启摆
51.480,255.168,-1474.200,289.841,1807.200,180.000,-240.000,75.168,0.008,0,能量启摆
51.500,229.614,-655.800,322.734,670.800,180.000,-240.000,49.614,-0.004,0,能量启摆
51.521,228.340,86.400,322.031,-267.000,180.000,-240.000,48.340,-0.007,0,能量启摆
51.541,234.800,568.800,308.782,-862.800,180.000,-240.000,54.800,-0.004,0,能量启摆
51.561,249.785,849.600,286.809,-1284.000,180.000,-240.000,69.785,-0.001,0,能量启摆
51.581,269.517,1110.000,260.837,-1306.800,180.000,-240.000,89.517,0.004,0,能量启摆
51.601,290.413,1035.600,233.921,-1358.400,-264.000,336.000,110.413,0.004,0,能量启摆
51.621,307.332,135.600,211.003,-240.600,-264.000,336.000,127.332,-0.002,0,能量启摆
51.640,302.014,-571.800,218.738,828.000,-264.000,336.000,122.014,0.000,0,能量启摆
51.661,284.370,-1208.400,244.688,1497.000,-264.000,336.000,104.370,0.006,0,能量启摆
51.680,258.157,-1396.200,278.701,1788.000,180.000,-240.000,78.157,0.007,0,能量启摆
51.701,232.822,-585.600,310.649,636.600,180.000,-240.000,52.822,-0.004,0,能量启摆
51.721,231.636,91.800,310.825,-211.200,180.000,-240.000,51.636,-0.007,0,能量启摆
51.740,238.755,601.800,296.917,-823.800,180.000,-240.000,58.755,-0.004,0,能量启摆
51.760,253.125,930.000,275.273,-1237.200,180.000,-240.000,73.125,0.000,0,能量启摆
51.780,272.637,1085.400,249.543,-1294.800,-264.000,336.000,92.637,0.003,0,能量启摆
51.800,288.457,57.000,228.911,-211.200,-264.000,336.000,108.457,-0.003,0,能量启摆
51.820,283.535,-519.600,237.305,880.200,-264.000,336.000,103.535,-0.001,0,能量启摆
51.840,264.946,-1140.600,264.001,1545.000,180.000,-240.000,84.946,0.004,0,能量启摆
51.860,242.468,-585.000,292.148,523.200,180.000,-240.000,62.468,-0.004,0,能量启摆
51.880,241.436,86.400,290.918,-335.400,180.000,-240.000,61.436,-0.006,0,能量启摆
51.900,247.939,526.800,276.943,-912.000,180.000,-240.000,67.939,-0.004,0,能量启摆
51.920,263.606,883.200,254.971,-1272.600,180.000,-240.000,83.606,0.000,0,能量启摆
51.940,283.381,1028.400,229.197,-1311.000,-264.000,336.000,103.381,0.003,0,能量启摆
51.960,300.256,265.200,207.114,-289.800,-264.000,336.000,120.256,-0.002,0,能量启摆
51.980,296.521,-486.600,214.915,907.800,-264.000,336.000,116.521,-0.001,0,能量启摆
52.000,277.888,-1167.600,241.479,1578.600,-264.000,336.000,97.888,0.005,0,能量启摆
52.020,250.752,-1480.800,275.955,1831.200,180.000,-240.000,70.752,0.008,0,能量启摆
52.039,225.593,-691.800,307.288,701.400,180.000,-240.000,45.593,-0.004,0,能量启摆
52.059,224.253,89.400,306.387,-311.400,180.000,-240.000,44.253,-0.007,0,能量启摆
52.080,230.383,514.200,292.808,-903.600,180.000,-240.000,50.383,-0.005,0,能量启摆
52.100,245.720,847.200,270.681,-1255.200,180.000,-240.000,65.720,-0.001,0,能量启摆
52.120,265.166,1017.600,244.797,-1359.000,180.000,-240.000,85.166,0.002,0,能量启摆
52.139,286.238,1115.400,218.079,-1396.200,-264.000,336.000,106.238,0.005,0,能量启摆
52.159,302.937,169.200,194.985,-233.400,-264.000,336.000,122.937,-0.002,0,能量启摆
52.179,298.279,-517.800,203.687,914.400,-264.000,336.000,118.279,-0.000,0,能量启摆
52.199,279.185,-1161.600,229.724,1530.600,-264.000,336.000,99.185,0.005,0,能量启摆
52.219,251.895,-1431.000,263.848,1754.400,180.000,-240.000,71.895,0.007,0,能量启摆
52.239,227.263,-576.000,295.203,666.600,180.000,-240.000,47.263,-0.005,0,能量启摆
52.259,226.538,131.400,295.071,-171.000,180.000,-240.000,46.538,-0.007,0,能量启摆
52.279,233.350,561.000,281.140,-832.800,180.000,-240.000,53.350,-0.005,0,能量启摆
52.299,248.884,870.000,259.124,-1213.800,180.000,-240.000,68.884,-0.001,0,能量启摆
52.319,268.638,1084.200,233.284,-1312.200,180.000,-240.000,88.638,0.003,0,能量启摆
52.339,289.797,1042.800,205.532,-1413.000,-264.000,336.000,109.797,0.004,0,能量启摆
52.360,306.079,51.600,182.329,-263.400,-264.000,336.000,126.079,-0.002,0,能量启摆
52.380,300.344,-554.400,191.514,876.000,-264.000,336.000,120.344,-0.000,0,能量启摆
52.400,281.909,-1156.800,218.079,1575.600,-264.000,336.000,101.909,0.005,0,能量启摆
52.420,255.344,-1413.600,252.334,1758.000,180.000,-240.000,75.344,0.007,0,能量启摆
52.440,230.603,-571.800,283.469,570.000,180.000,-240.000,50.603,-0.005,0,能量启摆
52.460,230.098,133.200,283.865,-162.000,180.000,-240.000,50.098,-0.007,0,能量启摆
52.480,237.283,622.200,269.429,-960.600,180.000,-240.000,57.283,-0.004,0,能量启摆
52.500,252.378,918.000,247.061,-1228.200,180.000,-240.000,72.378,-0.000,0,能量启摆
52.519,272.087,1122.600,220.869,-1366.800,-264.000,336.000,92.087,0.004,0,能量启摆
