时间(s),摆角(°),摆速(°/s),飞轮角(°),飞轮速(°/s),摆杆控制(RPM),飞轮控制(RPM),倒立误差(°),是否平衡,控制策略
35.66,181.30,0.00,270.57,-439.80,0.00,-4.02,1.30,1,LQR平衡
35.68,181.30,0.00,263.96,-212.40,0.00,-64.09,1.30,1,LQR平衡
35.70,181.30,-5.40,261.56,-165.60,0.00,-49.30,1.30,1,LQR平衡
35.72,181.30,0.00,254.86,-445.80,0.00,-2.30,1.30,1,LQR平衡
35.74,181.27,-5.40,249.15,-156.60,0.00,-49.58,1.27,1,LQR平衡
35.76,181.30,0.00,247.24,-133.80,0.00,-84.73,1.30,1,LQR平衡
35.78,181.30,0.00,242.62,-367.20,0.00,-22.98,1.30,1,LQR平衡
35.80,181.27,0.00,233.55,-277.80,0.00,-44.54,1.27,1,LQR平衡
35.82,181.27,0.00,229.81,-185.40,0.00,-68.94,1.27,1,LQR平衡
35.84,181.27,0.00,223.84,-437.40,0.00,-2.26,1.27,1,LQR平衡
35.86,181.27,0.00,217.02,-127.80,0.00,-84.07,1.27,1,LQR平衡
35.88,181.27,0.00,214.65,-231.60,0.00,-56.60,1.27,1,LQR平衡
35.90,181.27,0.00,206.61,-496.80,0.00,13.59,1.27,1,LQR平衡
35.92,181.27,0.00,200.79,-84.00,0.00,-95.51,1.27,1,LQR平衡
35.94,181.27,0.00,199.45,-228.60,0.00,-57.27,1.27,1,LQR平衡
35.96,181.25,0.00,191.03,-493.80,0.00,14.93,1.25,1,LQR平衡
35.98,181.25,0.00,184.90,-87.00,0.00,-92.58,1.25,1,LQR平衡
36.00,181.25,0.00,183.41,-236.40,0.00,-53.07,1.25,1,LQR平衡
36.02,181.25,0.00,175.08,-458.40,0.00,5.70,1.25,1,LQR平衡
36.04,181.25,0.00,169.37,-82.20,0.00,-93.72,1.25,1,LQR平衡
36.06,181.25,0.00,167.52,-283.20,0.00,-40.56,1.25,1,LQR平衡
36.08,181.25,4.80,159.04,-434.40,0.00,-24.64,1.25,1,LQR平衡
36.10,181.25,4.80,153.50,-143.40,0.00,-101.54,1.25,1,LQR平衡
36.12,181.25,0.00,148.93,-426.00,0.00,-2.65,1.25,1,LQR平衡
36.14,181.25,0.00,140.10,-306.00,0.00,-34.30,1.25,1,LQR平衡
36.16,181.25,0.00,137.18,-122.40,0.00,-82.82,1.25,1,LQR平衡
36.18,181.25,0.00,132.69,-344.40,0.00,-24.09,1.25,1,LQR平衡
36.20,181.25,0.00,125.16,-334.20,0.00,-26.72,1.25,1,LQR平衡
36.22,181.25,0.00,120.50,-174.00,0.00,-69.04,1.25,1,LQR平衡
36.24,181.27,0.60,116.19,-309.00,0.00,-38.32,1.27,1,LQR平衡
36.26,181.27,0.00,110.08,-315.00,0.00,-33.67,1.27,1,LQR平衡
36.28,181.25,0.00,104.37,-223.20,0.00,-55.90,1.25,1,LQR平衡
36.30,181.27,0.00,99.78,-259.20,0.00,-48.34,1.27,1,LQR平衡
36.32,181.27,0.00,94.46,-313.80,0.00,-33.86,1.27,1,LQR平衡
36.34,181.27,0.00,87.80,-235.20,0.00,-54.58,1.27,1,LQR平衡
36.36,181.27,0.00,83.32,-234.00,0.00,-54.86,1.27,1,LQR平衡
36.38,181.27,0.00,78.02,-355.80,0.00,-22.61,1.27,1,LQR平衡
36.40,181.27,4.80,70.99,-191.40,0.00,-90.15,1.27,1,LQR平衡
36.42,181.27,0.00,67.21,-260.40,0.00,-47.75,1.27,1,LQR平衡
36.44,181.27,0.00,59.04,-486.60,0.00,12.13,1.27,1,LQR平衡
36.46,181.27,0.00,53.09,-95.40,0.00,-91.26,1.27,1,LQR平衡
36.48,181.27,0.00,51.66,-208.80,0.00,-61.26,1.27,1,LQR平衡
36.50,181.30,0.00,44.06,-513.60,0.00,17.39,1.30,1,LQR平衡
36.52,181.30,0.00,37.24,-99.60,0.00,-92.02,1.30,1,LQR平衡
36.54,181.30,0.00,36.06,-183.00,0.00,-69.95,1.30,1,LQR平衡
36.56,181.30,0.00,28.32,-504.00,0.00,14.99,1.30,1,LQR平衡
36.58,181.30,0.00,20.81,-103.80,0.00,-90.77,1.30,1,LQR平衡
36.60,181.30,0.00,19.16,-240.60,0.00,-54.58,1.30,1,LQR平衡
36.62,181.32,0.00,10.85,-484.20,0.00,7.90,1.32,1,LQR平衡
36.64,181.30,0.00,5.19,-87.60,0.00,-94.92,1.30,1,LQR平衡
36.66,181.30,0.00,3.52,-265.80,0.00,-47.79,1.30,1,LQR平衡
36.68,181.32,0.00,354.48,-497.40,0.00,8.51,1.32,1,LQR平衡
36.70,181.32,0.00,349.08,-88.20,0.00,-99.64,1.32,1,LQR平衡
36.72,181.32,0.00,346.46,-328.80,0.00,-36.00,1.32,1,LQR平衡
36.74,181.32,0.00,337.46,-414.60,0.00,-13.24,1.32,1,LQR平衡
36.76,181.32,0.00,333.02,-128.40,0.00,-88.88,1.32,1,LQR平衡
36.78,181.32,0.00,328.56,-384.60,0.00,-21.10,1.32,1,LQR平衡
36.80,181.32,0.00,320.69,-319.80,0.00,-38.17,1.32,1,LQR平衡
36.82,181.32,0.00,317.00,-166.80,0.00,-78.59,1.32,1,LQR平衡
36.84,181.32,0.00,311.57,-379.20,0.00,-22.38,1.32,1,LQR平衡
36.86,181.32,0.00,304.34,-299.40,0.00,-43.42,1.32,1,LQR平衡
36.88,181.32,0.00,299.86,-217.80,0.00,-64.96,1.32,1,LQR平衡
36.90,181.32,4.80,294.30,-290.40,0.00,-69.85,1.32,1,LQR平衡
36.92,181.30,0.00,287.62,-421.20,0.00,-9.08,1.30,1,LQR平衡
36.94,181.30,-4.80,280.31,-274.20,0.00,-23.76,1.30,1,LQR平衡
36.96,181.30,0.00,277.54,-110.40,0.00,-91.17,1.30,1,LQR平衡
36.98,181.30,0.00,273.65,-388.80,0.00,-17.53,1.30,1,LQR平衡
37.00,181.30,0.00,265.36,-299.40,0.00,-41.10,1.30,1,LQR平衡
37.02,181.30,-4.80,261.80,-147.00,0.00,-57.24,1.30,1,LQR平衡
37.04,181.30,0.00,256.86,-384.60,0.00,-18.50,1.30,1,LQR平衡
37.06,181.27,4.80,250.36,-202.20,0.00,-88.80,1.27,1,LQR平衡
37.08,181.27,0.00,246.75,-262.80,0.00,-48.62,1.27,1,LQR平衡
37.10,181.27,0.00,238.69,-477.00,0.00,8.09,1.27,1,LQR平衡
37.12,181.27,0.00,232.71,-112.20,0.00,-88.32,1.27,1,LQR平衡
37.14,181.27,0.00,230.91,-217.20,0.00,-60.54,1.27,1,LQR平衡
37.16,181.27,0.00,223.22,-514.80,0.00,18.21,1.27,1,LQR平衡
37.18,181.27,0.00,216.69,-89.40,0.00,-94.22,1.27,1,LQR平衡
37.20,181.27,0.00,215.24,-229.80,0.00,-57.08,1.27,1,LQR平衡
37.22,181.27,0.00,206.89,-503.40,0.00,15.33,1.27,1,LQR平衡
37.24,181.25,0.00,200.52,-105.60,0.00,-87.80,1.25,1,LQR平衡
37.26,181.25,0.00,198.94,-228.00,0.00,-55.42,1.25,1,LQR平衡
37.28,181.25,0.00,190.96,-460.20,0.00,6.05,1.25,1,LQR平衡
37.30,181.25,0.00,185.03,-89.40,0.00,-91.95,1.25,1,LQR平衡
37.32,181.25,0.00,183.32,-236.40,0.00,-53.07,1.25,1,LQR平衡
37.34,181.25,0.00,174.90,-448.20,0.00,3.01,1.25,1,LQR平衡
37.36,181.25,0.00,169.15,-99.60,0.00,-89.12,1.25,1,LQR平衡
37.38,181.25,0.00,166.86,-271.20,0.00,-43.73,1.25,1,LQR平衡
37.40,181.25,0.00,158.69,-409.20,0.00,-7.17,1.25,1,LQR平衡
37.42,181.25,0.00,153.37,-108.00,0.00,-86.77,1.25,1,LQR平衡
37.44,181.25,0.00,150.47,-277.80,0.00,-41.84,1.25,1,LQR平衡
37.46,181.25,0.00,142.47,-382.20,0.00,-14.17,1.25,1,LQR平衡
37.48,181.25,0.00,137.13,-176.40,0.00,-68.55,1.25,1,LQR平衡
37.50,181.25,0.00,133.51,-294.60,0.00,-37.26,1.25,1,LQR平衡
37.52,181.25,0.00,127.13,-277.80,0.00,-41.65,1.25,1,LQR平衡
37.54,181.25,0.00,121.79,-236.40,0.00,-52.55,1.25,1,LQR平衡
37.56,181.25,0.00,116.74,-282.00,0.00,-40.45,1.25,1,LQR平衡
37.58,181.25,0.00,111.27,-266.40,0.00,-44.53,1.25,1,LQR平衡
37.60,181.25,0.00,105.36,-263.40,0.00,-45.27,1.25,1,LQR平衡
37.62,181.25,0.00,100.20,-282.60,0.00,-40.15,1.25,1,LQR平衡
37.64,181.25,0.00,95.58,-245.40,0.00,-49.95,1.25,1,LQR平衡
37.66,181.25,0.00,89.25,-328.80,0.00,-27.85,1.25,1,LQR平衡
37.68,181.25,0.00,84.22,-217.20,0.00,-57.31,1.25,1,LQR平衡
37.70,181.27,0.00,80.73,-218.40,0.00,-58.97,1.27,1,LQR平衡
37.72,181.27,0.00,73.59,-389.40,0.00,-13.69,1.27,1,LQR平衡
37.74,181.27,0.00,67.83,-177.60,0.00,-69.65,1.27,1,LQR平衡
37.76,181.27,0.00,65.08,-208.20,0.00,-61.53,1.27,1,LQR平衡
37.78,181.27,0.00,57.19,-489.00,0.00,12.78,1.27,1,LQR平衡
37.80,181.27,0.00,51.64,-106.20,0.00,-88.39,1.27,1,LQR平衡
37.82,181.27,0.00,50.12,-193.20,0.00,-65.37,1.27,1,LQR平衡
37.84,181.30,0.00,42.01,-541.20,0.00,24.71,1.30,1,LQR平衡
37.86,181.30,0.00,35.82,-96.60,0.00,-92.80,1.30,1,LQR平衡
37.88,181.30,0.00,34.61,-180.00,0.00,-70.74,1.30,1,LQR平衡
37.90,181.30,0.00,26.41,-546.00,0.00,26.11,1.30,1,LQR平衡
37.92,181.30,0.00,19.73,-105.00,0.00,-90.44,1.30,1,LQR平衡
37.94,181.30,0.00,18.19,-195.60,0.00,-66.47,1.30,1,LQR平衡
37.96,181.30,0.00,9.95,-498.60,0.00,13.71,1.30,1,LQR平衡
37.98,181.32,0.00,4.15,-118.80,0.00,-88.66,1.32,1,LQR平衡
38.00,181.32,0.00,1.54,-261.60,0.00,-50.88,1.32,1,LQR平衡
38.02,181.32,0.00,353.21,-439.20,0.00,-6.87,1.32,1,LQR平衡
38.04,181.32,4.80,348.64,-128.40,0.00,-113.14,1.32,1,LQR平衡
38.06,181.32,0.00,344.27,-420.60,0.00,-11.71,1.32,1,LQR平衡
38.08,181.32,0.00,334.80,-297.00,0.00,-44.31,1.32,1,LQR平衡
38.10,181.32,0.00,331.11,-241.80,0.00,-58.88,1.32,1,LQR平衡
38.12,181.32,0.00,325.15,-306.00,0.00,-41.85,1.32,1,LQR平衡
38.14,181.32,0.00,318.89,-254.40,0.00,-55.45,1.32,1,LQR平衡
38.16,181.32,0.00,313.90,-325.80,0.00,-36.52,1.32,1,LQR平衡
38.18,181.32,0.00,307.53,-275.40,0.00,-49.80,1.32,1,LQR平衡
38.20,181.32,0.00,302.39,-255.60,0.00,-54.99,1.32,1,LQR平衡
38.22,181.32,0.00,296.83,-326.40,0.00,-36.22,1.32,1,LQR平衡
38.24,181.32,0.00,291.12,-247.20,0.00,-57.12,1.32,1,LQR平衡
38.26,181.32,0.00,285.36,-286.20,0.00,-46.76,1.32,1,LQR平衡
38.28,181.32,0.00,279.45,-288.00,0.00,-46.23,1.32,1,LQR平衡
38.30,181.30,0.00,274.26,-313.80,0.00,-37.36,1.30,1,LQR平衡
38.32,181.30,0.00,267.89,-223.20,0.00,-61.27,1.30,1,LQR平衡
38.34,181.30,0.00,263.19,-247.80,0.00,-54.72,1.30,1,LQR平衡
38.36,181.30,0.00,257.41,-396.00,0.00,-15.49,1.30,1,LQR平衡
38.38,181.30,0.00,250.38,-209.40,0.00,-64.77,1.30,1,LQR平衡
38.40,181.30,0.00,247.17,-206.40,0.00,-65.54,1.30,1,LQR平衡
38.42,181.30,5.40,241.15,-432.60,0.00,-32.82,1.30,1,LQR平衡
38.44,181.27,0.00,233.15,-264.00,0.00,-48.19,1.27,1,LQR平衡
38.46,181.27,4.80,229.04,-231.60,0.00,-80.85,1.27,1,LQR平衡
38.48,181.27,0.00,221.86,-498.00,0.00,13.78,1.27,1,LQR平衡
38.50,181.27,0.00,215.44,-126.00,0.00,-84.53,1.27,1,LQR平衡
38.52,181.27,0.00,213.31,-239.40,0.00,-54.53,1.27,1,LQR平衡
38.54,181.27,0.00,204.94,-466.80,0.00,5.67,1.27,1,LQR平衡
38.56,181.27,0.00,200.00,-110.40,0.00,-88.52,1.27,1,LQR平衡
38.58,181.27,0.00,197.73,-249.60,0.00,-51.70,1.27,1,LQR平衡
38.60,181.27,0.00,189.40,-474.60,0.00,7.87,1.27,1,LQR平衡
38.62,181.27,0.00,184.33,-110.40,0.00,-88.39,1.27,1,LQR平衡
38.64,181.25,0.00,181.82,-252.00,0.00,-48.93,1.25,1,LQR平衡
38.66,181.25,0.00,173.45,-447.60,0.00,2.86,1.25,1,LQR平衡
38.68,181.25,0.00,168.79,-99.60,0.00,-89.12,1.25,1,LQR平衡
38.70,181.25,0.00,165.96,-316.80,0.00,-31.66,1.25,1,LQR平衡
38.72,181.27,0.00,157.96,-373.20,0.00,-18.68,1.27,1,LQR平衡
38.74,181.27,0.00,153.83,-99.60,0.00,-90.99,1.27,1,LQR平衡
38.76,181.27,0.00,150.51,-342.00,0.00,-26.87,1.27,1,LQR平衡
38.78,181.27,0.00,142.12,-360.00,0.00,-22.04,1.27,1,LQR平衡
38.80,181.25,0.00,137.46,-135.00,0.00,-79.49,1.25,1,LQR平衡
38.82,181.27,0.00,133.68,-331.20,0.00,-29.59,1.27,1,LQR平衡
38.84,181.27,0.00,126.43,-324.00,0.00,-31.43,1.27,1,LQR平衡
38.86,181.27,0.00,121.31,-193.20,0.00,-65.97,1.27,1,LQR平衡
38.88,181.27,0.00,116.72,-309.60,0.00,-35.15,1.27,1,LQR平衡
38.90,181.27,0.00,110.54,-291.00,0.00,-40.02,1.27,1,LQR平衡
38.92,181.27,0.00,104.88,-237.60,0.00,-54.09,1.27,1,LQR平衡
38.94,181.27,0.00,100.00,-277.80,0.00,-43.42,1.27,1,LQR平衡
38.96,181.27,5.40,94.75,-295.20,0.00,-65.92,1.27,1,LQR平衡
38.98,181.27,0.00,88.00,-333.00,0.00,-28.73,1.27,1,LQR平衡
39.00,181.30,0.00,82.02,-224.40,0.00,-59.39,1.30,1,LQR平衡
39.02,181.30,0.00,77.26,-359.40,0.00,-23.66,1.30,1,LQR平衡
39.04,181.32,4.80,70.51,-197.40,0.00,-92.56,1.32,1,LQR平衡
39.06,181.32,0.00,66.75,-253.20,0.00,-53.65,1.32,1,LQR平衡
39.08,181.34,0.00,58.14,-548.40,0.00,22.48,1.34,1,LQR平衡
39.10,181.34,0.00,52.23,-106.20,0.00,-94.40,1.34,1,LQR平衡
39.12,181.34,5.40,50.95,-186.60,0.00,-100.27,1.34,1,LQR平衡
39.14,181.36,4.80,42.76,-613.20,0.00,13.61,1.36,1,LQR平衡
39.16,181.36,0.00,33.62,-223.80,0.00,-65.15,1.36,1,LQR平衡
39.18,181.36,0.00,30.21,-260.40,0.00,-55.44,1.36,1,LQR平衡
39.20,181.38,5.40,23.14,-277.20,0.00,-80.08,1.38,1,LQR平衡
39.22,181.38,0.00,18.52,-331.80,0.00,-38.47,1.38,1,LQR平衡
39.24,181.38,0.00,9.58,-486.00,0.00,2.38,1.38,1,LQR平衡
39.26,181.38,0.00,5.23,-61.20,0.00,-109.91,1.38,1,LQR平衡
39.28,181.41,0.00,3.08,-333.60,0.00,-39.86,1.41,1,LQR平衡
39.30,181.43,0.00,352.81,-514.80,0.00,3.12,1.43,1,LQR平衡
39.32,181.45,0.00,347.67,-147.60,0.00,-95.93,1.45,1,LQR平衡
39.34,181.45,0.00,343.70,-335.40,0.00,-46.24,1.45,1,LQR平衡
39.36,181.45,0.00,335.39,-354.00,0.00,-41.25,1.45,1,LQR平衡
39.38,181.47,0.00,329.90,-322.20,0.00,-51.61,1.47,1,LQR平衡
39.40,181.47,0.00,323.64,-310.80,0.00,-54.58,1.47,1,LQR平衡
39.42,181.45,0.00,317.92,-264.60,0.00,-64.74,1.45,1,LQR平衡
39.44,181.45,0.00,311.73,-363.00,0.00,-38.67,1.45,1,LQR平衡
39.46,181.47,0.00,304.63,-312.60,0.00,-53.94,1.47,1,LQR平衡
39.48,181.47,0.00,299.14,-285.60,0.00,-61.03,1.47,1,LQR平衡
39.50,181.47,4.80,292.90,-292.80,0.00,-83.21,1.47,1,LQR平衡
39.52,181.45,0.00,285.51,-420.00,0.00,-23.38,1.45,1,LQR平衡
39.54,181.45,0.00,277.56,-274.80,0.00,-61.71,1.45,1,LQR平衡
39.56,181.45,0.00,272.09,-361.80,0.00,-38.66,1.45,1,LQR平衡
39.58,181.45,0.00,265.54,-280.20,0.00,-60.18,1.45,1,LQR平衡
39.60,181.45,0.00,260.95,-234.60,0.00,-72.20,1.45,1,LQR平衡
39.62,181.45,0.00,253.37,-479.40,0.00,-7.41,1.45,1,LQR平衡
39.64,181.45,0.00,246.64,-190.20,0.00,-83.82,1.45,1,LQR平衡
39.66,181.45,0.00,243.39,-281.40,0.00,-59.68,1.45,1,LQR平衡
39.68,181.47,0.00,234.36,-382.80,0.00,-34.79,1.47,1,LQR平衡
39.70,181.47,0.00,228.52,-262.20,0.00,-66.63,1.47,1,LQR平衡
39.72,181.47,0.00,221.66,-421.20,0.00,-24.53,1.47,1,LQR平衡
39.74,181.47,4.80,215.86,-184.80,0.00,-111.12,1.47,1,LQR平衡
39.76,181.49,0.00,211.11,-404.40,0.00,-30.89,1.49,1,LQR平衡
39.78,181.49,4.80,200.83,-358.20,0.00,-67.14,1.49,1,LQR平衡
39.80,181.49,5.40,195.18,-344.40,0.00,-73.76,1.49,1,LQR平衡
39.82,181.49,0.00,186.75,-375.00,0.00,-38.46,1.49,1,LQR平衡
39.84,181.49,0.00,180.20,-343.80,0.00,-46.65,1.49,1,LQR平衡
39.86,181.49,0.00,173.17,-359.40,0.00,-42.47,1.49,1,LQR平衡
39.88,181.49,-5.40,169.08,-157.20,0.00,-68.75,1.49,1,LQR平衡
39.90,181.49,0.00,163.81,-379.80,0.00,-36.99,1.49,1,LQR平衡
39.92,181.49,0.00,156.01,-314.40,0.00,-54.22,1.49,1,LQR平衡
39.94,181.49,0.00,151.63,-247.80,0.00,-71.79,1.49,1,LQR平衡
39.96,181.49,0.00,144.80,-381.00,0.00,-36.52,1.49,1,LQR平衡
39.98,181.49,0.00,137.46,-286.20,0.00,-61.52,1.49,1,LQR平衡
40.00,181.49,-4.80,131.92,-321.00,0.00,-28.15,1.49,1,LQR平衡
40.02,181.49,0.00,125.51,-296.40,0.00,-58.73,1.49,1,LQR平衡
40.04,181.49,0.00,120.61,-234.00,0.00,-75.18,1.49,1,LQR平衡
40.06,181.49,0.00,114.19,-361.20,0.00,-41.50,1.49,1,LQR平衡
40.08,181.49,5.40,106.37,-391.80,0.00,-60.48,1.49,1,LQR平衡
40.10,181.49,-5.40,100.15,-322.80,0.00,-24.39,1.49,1,LQR平衡
40.12,181.49,0.00,94.17,-312.00,0.00,-54.34,1.49,1,LQR平衡
40.14,181.49,0.00,88.44,-247.80,0.00,-71.27,1.49,1,LQR平衡
40.16,181.49,0.00,83.08,-313.20,0.00,-53.93,1.49,1,LQR平衡
40.18,181.49,0.00,75.87,-459.00,0.00,-15.32,1.49,1,LQR平衡
40.20,181.52,0.00,69.21,-193.80,0.00,-87.38,1.52,1,LQR平衡
40.22,181.52,0.00,65.90,-249.60,0.00,-72.60,1.52,1,LQR平衡
40.24,181.52,0.00,57.11,-534.00,0.00,2.67,1.52,1,LQR平衡
40.26,181.52,0.00,50.05,-183.60,0.00,-89.92,1.52,1,LQR平衡
40.28,181.52,0.00,46.91,-278.40,0.00,-64.83,1.52,1,LQR平衡
40.30,181.52,0.00,37.92,-365.40,0.00,-41.75,1.52,1,LQR平衡
40.32,181.52,0.00,31.86,-327.00,0.00,-51.85,1.52,1,LQR平衡
40.34,181.52,0.00,24.35,-370.20,0.00,-40.36,1.52,1,LQR平衡
40.36,181.52,0.00,20.10,-171.60,0.00,-92.84,1.52,1,LQR平衡
40.38,181.52,0.00,14.28,-438.60,0.00,-22.19,1.52,1,LQR平衡
40.40,181.49,0.00,5.36,-258.00,0.00,-67.87,1.49,1,LQR平衡
40.42,181.49,0.00,0.70,-342.60,0.00,-45.46,1.49,1,LQR平衡
40.44,181.49,0.00,352.62,-369.60,0.00,-41.27,1.49,1,LQR平衡
40.46,181.47,0.00,348.20,-217.20,0.00,-79.53,1.47,1,LQR平衡
40.48,181.45,0.00,341.81,-399.60,0.00,-29.25,1.45,1,LQR平衡
40.50,181.45,0.00,334.07,-256.80,0.00,-66.94,1.45,1,LQR平衡
40.52,181.43,0.00,329.17,-350.40,0.00,-40.15,1.43,1,LQR平衡
40.54,181.43,0.00,321.75,-332.40,0.00,-44.85,1.43,1,LQR平衡
40.56,181.43,0.00,316.74,-215.40,0.00,-75.74,1.43,1,LQR平衡
40.58,181.41,0.00,310.61,-359.40,0.00,-35.61,1.41,1,LQR平衡
40.60,181.41,4.80,303.33,-318.00,0.00,-70.63,1.41,1,LQR平衡
40.62,181.41,0.00,297.53,-349.80,0.00,-38.04,1.41,1,LQR平衡
40.64,181.38,0.00,290.59,-300.00,0.00,-49.15,1.38,1,LQR平衡
40.66,181.38,0.00,284.48,-277.80,0.00,-54.97,1.38,1,LQR平衡
40.68,181.38,0.00,278.77,-261.60,0.00,-59.21,1.38,1,LQR平衡
40.70,181.36,0.00,272.90,-392.40,0.00,-22.57,1.36,1,LQR平衡
40.72,181.36,0.00,265.94,-246.00,0.00,-61.22,1.36,1,LQR平衡
40.74,181.34,0.00,262.16,-196.20,0.00,-72.36,1.34,1,LQR平衡
40.76,181.34,0.00,255.70,-471.60,0.00,0.51,1.34,1,LQR平衡
40.78,181.32,0.00,248.23,-180.60,0.00,-74.37,1.32,1,LQR平衡
40.80,181.32,0.00,245.92,-174.60,0.00,-75.93,1.32,1,LQR平衡
40.82,181.30,0.00,238.40,-534.60,0.00,21.32,1.30,1,LQR平衡
40.84,181.27,0.00,231.53,-112.80,0.00,-88.15,1.27,1,LQR平衡
40.86,181.27,0.00,229.97,-178.20,0.00,-70.85,1.27,1,LQR平衡
40.88,181.25,0.00,221.86,-535.20,0.00,25.62,1.25,1,LQR平衡
40.90,181.25,0.00,215.44,-102.00,0.00,-88.87,1.25,1,LQR平衡
40.92,181.25,0.00,213.97,-229.80,0.00,-55.07,1.25,1,LQR平衡
40.94,181.23,0.00,205.93,-491.40,0.00,16.17,1.23,1,LQR平衡
40.96,181.21,0.00,200.70,-81.60,0.00,-90.14,1.21,1,LQR平衡
40.98,181.21,0.00,199.38,-195.60,0.00,-59.99,1.21,1,LQR平衡
41.00,181.23,0.00,191.38,-485.40,0.00,14.71,1.23,1,LQR平衡
41.02,181.23,0.00,185.05,-89.40,0.00,-89.95,1.23,1,LQR平衡
41.04,181.23,0.00,183.76,-214.80,0.00,-56.78,1.23,1,LQR平衡
41.06,181.27,1.80,175.65,-461.40,0.00,-4.56,1.27,1,LQR平衡
41.08,181.30,0.00,169.37,-123.00,0.00,-86.94,1.30,1,LQR平衡
41.10,181.30,0.00,166.60,-289.80,0.00,-42.81,1.30,1,LQR平衡
41.12,181.32,0.00,158.40,-400.80,0.00,-15.39,1.32,1,LQR平衡
41.14,181.30,-5.40,153.22,-124.80,0.00,-59.18,1.30,1,LQR平衡
41.16,181.32,0.00,149.92,-256.20,0.00,-53.55,1.32,1,LQR平衡
41.18,181.32,0.00,143.55,-318.00,0.00,-37.16,1.32,1,LQR平衡
41.20,181.32,4.80,137.68,-217.20,0.00,-87.89,1.32,1,LQR平衡
41.22,181.32,5.40,132.50,-397.80,0.00,-43.11,1.32,1,LQR平衡
41.24,181.30,-4.20,124.06,-386.40,0.00,4.20,1.30,1,LQR平衡
41.26,181.32,0.00,118.28,-196.80,0.00,-69.00,1.32,1,LQR平衡
41.28,181.32,0.00,115.25,-203.40,0.00,-67.22,1.32,1,LQR平衡
41.30,181.32,0.00,109.53,-367.80,0.00,-23.71,1.32,1,LQR平衡
41.32,181.32,0.00,102.28,-274.80,0.00,-48.24,1.32,1,LQR平衡
41.34,181.32,0.00,97.98,-191.40,0.00,-70.25,1.32,1,LQR平衡
41.36,181.32,0.00,92.46,-404.40,0.00,-13.89,1.32,1,LQR平衡
41.38,181.32,0.00,85.17,-249.60,0.00,-54.76,1.32,1,LQR平衡
41.40,181.34,5.40,81.85,-169.20,0.00,-105.13,1.34,1,LQR平衡
41.42,181.32,0.00,75.45,-535.80,0.00,21.00,1.32,1,LQR平衡
41.44,181.34,0.00,66.75,-196.20,0.00,-70.72,1.34,1,LQR平衡
41.46,181.34,4.80,65.08,-169.80,0.00,-101.82,1.34,1,LQR平衡
41.48,181.34,0.00,57.02,-561.60,0.00,25.98,1.34,1,LQR平衡
41.50,181.34,0.00,49.20,-186.00,0.00,-73.27,1.34,1,LQR平衡
41.52,181.34,0.00,46.71,-237.60,0.00,-59.61,1.34,1,LQR平衡
41.54,181.34,0.00,39.20,-319.20,0.00,-37.97,1.34,1,LQR平衡
41.56,181.34,0.00,34.50,-208.80,0.00,-67.12,1.34,1,LQR平衡
41.58,181.34,0.00,28.67,-400.80,0.00,-16.30,1.34,1,LQR平衡
41.60,181.36,0.00,21.84,-148.80,0.00,-84.88,1.36,1,LQR平衡
41.62,181.36,0.00,19.20,-264.00,0.00,-54.40,1.36,1,LQR平衡
41.64,181.36,0.00,10.39,-494.40,0.00,6.60,1.36,1,LQR平衡
41.66,181.36,0.00,4.53,-117.60,0.00,-92.99,1.36,1,LQR平衡
41.68,181.36,0.00,1.60,-309.60,0.00,-42.19,1.36,1,LQR平衡
41.70,181.36,0.00,352.71,-426.00,0.00,-14.36,1.36,1,LQR平衡
41.72,181.36,0.00,348.31,-162.60,0.00,-83.97,1.36,1,LQR平衡
41.74,181.36,0.00,343.56,-344.40,0.00,-35.86,1.36,1,LQR平衡
41.76,181.36,0.00,335.59,-285.00,0.00,-51.50,1.36,1,LQR平衡
41.78,181.36,0.00,331.19,-275.40,0.00,-54.00,1.36,1,LQR平衡
41.80,181.36,0.00,324.47,-328.80,0.00,-39.82,1.36,1,LQR平衡
41.82,181.36,0.00,318.47,-222.60,0.00,-67.85,1.36,1,LQR平衡
41.84,181.36,0.00,313.29,-362.40,0.00,-30.84,1.36,1,LQR平衡
41.86,181.36,0.00,306.36,-313.20,0.00,-43.79,1.36,1,LQR平衡
41.88,181.36,-4.20,301.38,-210.60,0.00,-49.77,1.36,1,LQR平衡
41.90,181.36,0.00,296.15,-292.80,0.00,-49.10,1.36,1,LQR平衡
41.92,181.36,0.00,290.90,-263.40,0.00,-56.83,1.36,1,LQR平衡
41.94,181.36,-4.20,284.50,-309.00,0.00,-23.61,1.36,1,LQR平衡
41.96,181.36,0.00,278.66,-203.40,0.00,-72.60,1.36,1,LQR平衡
41.98,181.36,0.00,274.64,-307.20,0.00,-45.11,1.36,1,LQR平衡
42.00,181.34,-5.40,266.86,-310.80,0.00,-14.95,1.34,1,LQR平衡
42.02,181.34,0.00,261.96,-139.80,0.00,-87.27,1.34,1,LQR平衡
42.04,181.34,5.40,258.44,-349.80,0.00,-58.86,1.34,1,LQR平衡
42.06,181.34,0.00,249.52,-374.40,0.00,-25.13,1.34,1,LQR平衡
42.08,181.34,0.00,243.68,-252.60,0.00,-57.29,1.34,1,LQR平衡
42.10,181.34,0.00,237.13,-358.20,0.00,-29.31,1.34,1,LQR平衡
42.12,181.34,0.00,232.36,-181.80,0.00,-75.92,1.34,1,LQR平衡
