时间(s),摆角(°),摆速(°/s),飞轮角(°),飞轮速(°/s),电机1(RPM),电机2(RPM),误差(°),能量(J),阶段,是否平衡
8.321,239.832,-804.000,262.683,-710.400,-500.000,-500.000,59.832,-0.002,STM32风格起摆,0
8.341,255.432,1017.600,279.338,729.000,500.000,500.000,75.432,0.001,STM32风格起摆,0
8.361,240.227,-976.200,263.079,-700.200,500.000,500.000,60.227,-0.000,STM32风格起摆,0
8.381,259.409,2026.800,284.348,2022.600,500.000,500.000,79.409,0.021,STM32风格起摆,0
8.401,309.507,2750.400,332.996,2567.400,500.000,500.000,129.507,0.046,STM32风格起摆,0
8.421,6.284,2830.800,29.026,2908.200,480.000,500.000,173.716,0.050,STM32风格起摆,0
8.440,64.292,2922.600,86.484,2871.000,400.000,480.000,115.708,0.051,STM32风格起摆,0
8.460,120.916,2727.000,145.876,2990.400,500.000,500.000,59.084,0.040,STM32风格起摆,0
8.480,174.265,2781.000,203.467,2845.200,500.000,500.000,5.735,0.040,STM32风格起摆,0
8.500,230.669,2844.600,262.288,2944.800,-500.000,-500.000,50.669,0.044,STM32风格起摆,0
8.519,283.689,1871.400,316.230,1584.000,500.000,500.000,103.689,0.019,STM32风格起摆,0
8.540,276.240,-526.800,310.847,-196.800,500.000,500.000,96.240,-0.002,STM32风格起摆,0
8.561,301.311,2197.800,337.852,2168.400,500.000,500.000,121.311,0.028,STM32风格起摆,0
8.581,352.375,2743.800,27.949,2739.000,500.000,500.000,172.375,0.047,STM32风格起摆,0
8.601,48.516,2928.600,84.067,2803.800,480.000,500.000,131.484,0.052,STM32风格起摆,0
8.621,106.633,2847.600,143.196,3029.400,500.000,500.000,73.367,0.046,STM32风格起摆,0
8.640,165.564,2967.000,201.423,2935.800,500.000,500.000,14.436,0.047,STM32风格起摆,0
8.660,224.583,2907.000,260.793,3076.800,-500.000,-500.000,44.583,0.046,STM32风格起摆,0
8.680,279.075,2017.200,315.264,1762.200,500.000,500.000,99.075,0.022,STM32风格起摆,0
8.700,274.329,-692.400,310.605,-376.800,500.000,500.000,94.329,-0.001,STM32风格起摆,0
8.720,296.960,2161.200,336.006,2088.000,500.000,500.000,116.960,0.027,STM32风格起摆,0
8.740,347.388,2639.400,25.686,2721.600,500.000,500.000,167.388,0.044,STM32风格起摆,0
8.760,43.594,2889.000,80.925,2903.400,480.000,500.000,136.406,0.051,STM32风格起摆,0
8.780,101.360,2888.400,139.834,3013.800,500.000,500.000,78.640,0.047,STM32风格起摆,0
8.800,160.444,3054.000,199.424,2889.000,500.000,500.000,19.556,0.050,STM32风格起摆,0
8.820,219.573,3055.200,258.179,3028.800,-500.000,-500.000,39.573,0.051,STM32风格起摆,0
8.840,273.867,1819.200,312.407,1555.800,500.000,500.000,93.867,0.017,STM32风格起摆,0
8.860,268.660,-796.800,307.156,-424.800,500.000,500.000,88.660,-0.000,STM32风格起摆,0
8.880,290.654,2142.000,332.446,2079.600,500.000,500.000,110.654,0.026,STM32风格起摆,0
8.900,341.873,2746.800,22.961,2709.000,500.000,500.000,161.873,0.047,STM32风格起摆,0
8.920,38.232,2945.400,78.376,2802.600,480.000,500.000,141.768,0.054,STM32风格起摆,0
8.940,96.394,2926.800,137.373,3034.800,500.000,500.000,83.606,0.049,STM32风格起摆,0
8.959,155.193,2933.400,196.304,2977.800,500.000,500.000,24.807,0.046,STM32风格起摆,0
8.979,214.563,2932.800,255.432,3020.400,-500.000,-500.000,34.563,0.046,STM32风格起摆,0
9.000,268.616,1885.800,309.243,1608.600,500.000,500.000,88.616,0.018,STM32风格起摆,0
9.020,262.002,-519.600,303.684,-255.000,500.000,500.000,82.002,-0.003,STM32风格起摆,0
9.040,286.436,2100.000,330.073,2121.000,500.000,500.000,106.436,0.025,STM32风格起摆,0
9.060,337.500,2797.200,21.182,2711.400,500.000,500.000,157.500,0.049,STM32风格起摆,0
9.080,33.530,2869.200,76.729,2788.200,480.000,500.000,146.470,0.051,STM32风格起摆,0
9.101,91.978,2911.200,136.143,3020.400,500.000,500.000,88.022,0.049,STM32风格起摆,0
9.121,150.491,3062.400,195.491,2944.200,500.000,500.000,29.509,0.051,STM32风格起摆,0
9.141,209.751,3043.200,253.938,2997.000,-500.000,-500.000,29.751,0.050,STM32风格起摆,0
9.161,264.639,1947.000,309.727,1809.000,500.000,500.000,84.639,0.019,STM32风格起摆,0
9.181,260.530,-677.400,306.497,-563.400,500.000,500.000,80.530,-0.002,STM32风格起摆,0
9.200,282.502,2163.000,329.678,2017.200,500.000,500.000,102.502,0.026,STM32风格起摆,0
9.220,332.402,2792.400,18.721,2693.400,500.000,500.000,152.402,0.048,STM32风格起摆,0
9.240,28.740,2853.000,74.114,2863.200,480.000,500.000,151.260,0.051,STM32风格起摆,0
9.261,86.990,2887.800,134.121,2996.400,500.000,500.000,93.010,0.048,STM32风格起摆,0
9.280,145.195,2931.600,192.986,2910.600,500.000,500.000,34.805,0.046,STM32风格起摆,0
9.300,205.181,2983.200,252.378,3027.600,-500.000,-500.000,25.181,0.048,STM32风格起摆,0
9.320,259.761,1938.000,306.760,1825.200,500.000,500.000,79.761,0.019,STM32风格起摆,0
9.340,257.717,-509.400,303.926,-355.200,500.000,500.000,77.717,-0.003,STM32风格起摆,0
9.360,281.887,2161.200,330.754,2145.600,500.000,500.000,101.887,0.026,STM32风格起摆,0
9.380,333.018,2824.800,21.665,2751.600,500.000,500.000,153.018,0.050,STM32风格起摆,0
9.401,29.443,2840.400,77.783,2839.800,480.000,500.000,150.557,0.050,STM32风格起摆,0
9.420,87.495,2895.600,136.604,3005.400,500.000,500.000,92.505,0.049,STM32风格起摆,0
9.440,145.876,2970.000,196.106,2922.000,500.000,500.000,34.124,0.048,STM32风格起摆,0
9.460,205.664,3032.400,255.388,3049.200,-500.000,-500.000,25.664,0.050,STM32风格起摆,0
9.481,260.442,1722.000,310.034,1767.600,500.000,500.000,80.442,0.014,STM32风格起摆,0
9.500,255.981,-724.800,305.398,-417.000,500.000,500.000,75.981,-0.002,STM32风格起摆,0
9.520,277.361,2025.000,330.337,2077.800,500.000,500.000,97.361,0.022,STM32风格起摆,0
9.540,327.986,2789.400,20.347,2664.000,500.000,500.000,147.986,0.048,STM32风格起摆,0
9.561,24.763,2867.400,76.531,2851.800,480.000,500.000,155.237,0.051,STM32风格起摆,0
9.580,82.463,2953.200,134.934,3030.000,400.000,480.000,97.537,0.051,STM32风格起摆,0
9.600,139.482,2685.600,193.425,2887.800,500.000,500.000,40.518,0.038,STM32风格起摆,0
9.620,192.942,2745.000,251.323,2958.000,-500.000,-500.000,12.942,0.039,STM32风格起摆,0
9.640,244.314,1618.800,305.156,1872.000,500.000,500.000,64.314,0.011,STM32风格起摆,0
9.660,239.766,-534.000,298.982,-383.400,-500.000,-500.000,59.766,-0.004,STM32风格起摆,0
9.680,258.662,894.000,319.438,828.600,500.000,500.000,78.662,0.000,STM32风格起摆,0
9.700,243.149,-820.200,306.738,-465.600,500.000,500.000,63.149,-0.002,STM32风格起摆,0
9.720,265.012,2096.400,330.930,2043.600,500.000,500.000,85.012,0.023,STM32风格起摆,0
9.740,315.417,2610.000,20.369,2647.200,500.000,500.000,135.417,0.042,STM32风格起摆,0
9.760,11.843,2868.000,75.806,2869.200,480.000,500.000,168.157,0.051,STM32风格起摆,0
9.780,69.961,2968.800,134.517,3039.000,400.000,480.000,110.039,0.053,STM32风格起摆,0
9.800,126.760,2709.000,193.359,2880.000,500.000,500.000,53.240,0.039,STM32风格起摆,0
9.820,180.681,2764.200,251.851,2972.400,-199.237,-239.084,0.681,0.040,STM32风格起摆,0
9.840,232.295,1815.600,305.090,1872.000,-500.000,-500.000,52.295,0.014,STM32风格起摆,0
9.860,235.042,-977.400,305.464,-919.800,-500.000,-500.000,55.042,-0.000,STM32风格起摆,0
9.880,201.116,-2248.200,271.956,-2145.000,-500.000,-500.000,21.116,0.024,STM32风格起摆,0
9.900,150.557,-2804.400,222.693,-2716.800,500.000,500.000,29.443,0.042,STM32风格起摆,0
9.920,98.855,-1853.400,171.870,-1558.800,500.000,500.000,81.145,0.017,STM32风格起摆,0
9.940,110.896,1790.400,182.988,1702.200,500.000,500.000,69.104,0.015,STM32风格起摆,0
